#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING 02 B [B] FSO2-C4 SN:24E144015D64AC82 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.3] - Oxygen Sensor - XA7-511-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2025-01-20	2000-12-31	22.117332	51.100000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.034973	23.985535	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.3 Main]	Time [B Ch.3 Main]	 dt (s) [B Ch.3 Main]	Oxygen (%air sat.) [B Ch.3 Main]	dphi (°) [B Ch.3 Main]	Signal Intensity (mV) [B Ch.3 Main]	Ambient Light (mV) [B Ch.3 Main]	Status [B Ch.3 Main]	Date [B Ch.3 CompT]	Time [B Ch.3 CompT]	 dt (s) [B Ch.3 CompT]	Sample Temp. (°C) [B Ch.3 CompT]	Status [B Ch.3 CompT]	Date [B Ch.3 CompP]	Time [B Ch.3 CompP]	 dt (s) [B Ch.3 CompP]	Pressure (mbar) [B Ch.3 CompP]	Status [B Ch.3 CompP]
20-01-2025	18:21:00.589	182.177	100.161	22.105	316	0	OK	20-01-2025	18:21:00.589	182.177	23.900	OK	20-01-2025	18:21:00.589	182.177	1017	OK
20-01-2025	18:21:05.594	187.182	100.024	22.119	316	0	OK	20-01-2025	18:21:05.594	187.182	23.911	OK	20-01-2025	18:21:05.594	187.182	1017	OK
20-01-2025	18:21:10.594	192.182	100.050	22.117	316	0	OK	20-01-2025	18:21:10.594	192.182	23.897	OK	20-01-2025	18:21:10.594	192.182	1017	OK
20-01-2025	18:21:15.594	197.182	100.115	22.111	317	0	OK	20-01-2025	18:21:15.594	197.182	23.887	OK	20-01-2025	18:21:15.594	197.182	1017	OK
20-01-2025	18:21:20.592	202.180	100.046	22.118	317	0	OK	20-01-2025	18:21:20.592	202.180	23.894	OK	20-01-2025	18:21:20.592	202.180	1017	OK
20-01-2025	18:21:25.593	207.181	100.061	22.119	317	0	OK	20-01-2025	18:21:25.593	207.181	23.864	OK	20-01-2025	18:21:25.593	207.181	1017	OK
20-01-2025	18:21:30.593	212.182	100.035	22.122	317	0	OK	20-01-2025	18:21:30.593	212.182	23.860	OK	20-01-2025	18:21:30.593	212.182	1017	OK
20-01-2025	18:21:35.596	217.185	100.067	22.116	317	0	OK	20-01-2025	18:21:35.596	217.185	23.897	OK	20-01-2025	18:21:35.596	217.185	1017	OK
20-01-2025	18:21:40.594	222.182	100.207	22.097	317	0	OK	20-01-2025	18:21:40.594	222.182	23.927	OK	20-01-2025	18:21:40.594	222.182	1017	OK
20-01-2025	18:21:45.596	227.184	100.130	22.108	317	0	OK	20-01-2025	18:21:45.596	227.184	23.894	OK	20-01-2025	18:21:45.596	227.184	1017	OK
20-01-2025	18:21:50.593	232.182	100.064	22.116	317	1	OK	20-01-2025	18:21:50.593	232.182	23.890	OK	20-01-2025	18:21:50.593	232.182	1017	OK
20-01-2025	18:21:55.598	237.186	100.176	22.104	317	1	OK	20-01-2025	18:21:55.598	237.186	23.891	OK	20-01-2025	18:21:55.598	237.186	1017	OK
20-01-2025	18:22:00.606	242.194	100.127	22.111	317	0	OK	20-01-2025	18:22:00.606	242.194	23.868	OK	20-01-2025	18:22:00.606	242.194	1017	OK
20-01-2025	18:22:05.603	247.191	100.119	22.113	317	0	OK	20-01-2025	18:22:05.603	247.191	23.865	OK	20-01-2025	18:22:05.603	247.191	1017	OK
20-01-2025	18:22:10.604	252.192	100.115	22.110	317	0	OK	20-01-2025	18:22:10.604	252.192	23.896	OK	20-01-2025	18:22:10.604	252.192	1017	OK
20-01-2025	18:22:15.605	257.193	100.081	22.112	317	0	OK	20-01-2025	18:22:15.605	257.193	23.924	OK	20-01-2025	18:22:15.605	257.193	1017	OK
20-01-2025	18:22:20.604	262.192	100.015	22.117	316	0	OK	20-01-2025	18:22:20.604	262.192	23.937	OK	20-01-2025	18:22:20.604	262.192	1017	OK
20-01-2025	18:22:25.603	267.191	100.079	22.114	317	0	OK	20-01-2025	18:22:25.603	267.191	23.894	OK	20-01-2025	18:22:25.603	267.191	1017	OK
20-01-2025	18:22:30.608	272.196	100.143	22.106	317	0	OK	20-01-2025	18:22:30.608	272.196	23.904	OK	20-01-2025	18:22:30.608	272.196	1017	OK
20-01-2025	18:22:35.607	277.195	100.141	22.105	317	0	OK	20-01-2025	18:22:35.607	277.195	23.927	OK	20-01-2025	18:22:35.607	277.195	1017	OK
20-01-2025	18:22:40.608	282.196	100.030	22.117	317	0	OK	20-01-2025	18:22:40.608	282.196	23.917	OK	20-01-2025	18:22:40.608	282.196	1017	OK
20-01-2025	18:22:45.606	287.194	100.087	22.112	316	0	OK	20-01-2025	18:22:45.606	287.194	23.917	OK	20-01-2025	18:22:45.606	287.194	1017	OK
20-01-2025	18:22:50.610	292.198	100.038	22.118	316	1	OK	20-01-2025	18:22:50.610	292.198	23.909	OK	20-01-2025	18:22:50.610	292.198	1017	OK
20-01-2025	18:22:55.610	297.198	99.968	22.124	316	0	OK	20-01-2025	18:22:55.610	297.198	23.927	OK	20-01-2025	18:22:55.610	297.198	1017	OK
20-01-2025	18:23:00.608	302.196	100.012	22.118	316	0	OK	20-01-2025	18:23:00.608	302.196	23.936	OK	20-01-2025	18:23:00.608	302.196	1017	OK
20-01-2025	18:23:05.609	307.197	100.062	22.113	316	0	OK	20-01-2025	18:23:05.609	307.197	23.924	OK	20-01-2025	18:23:05.609	307.197	1017	OK
20-01-2025	18:23:10.615	312.203	100.058	22.114	317	0	OK	20-01-2025	18:23:10.615	312.203	23.919	OK	20-01-2025	18:23:10.615	312.203	1017	OK
20-01-2025	18:23:15.612	317.200	100.069	22.112	316	0	OK	20-01-2025	18:23:15.612	317.200	23.919	OK	20-01-2025	18:23:15.612	317.200	1017	OK
20-01-2025	18:23:20.610	322.198	100.059	22.114	316	0	OK	20-01-2025	18:23:20.610	322.198	23.921	OK	20-01-2025	18:23:20.610	322.198	1017	OK
20-01-2025	18:23:25.625	327.213	100.171	22.107	316	0	OK	20-01-2025	18:23:25.625	327.213	23.856	OK	20-01-2025	18:23:25.625	327.213	1017	OK
20-01-2025	18:23:30.609	332.197	100.104	22.111	316	0	OK	20-01-2025	18:23:30.609	332.197	23.901	OK	20-01-2025	18:23:30.609	332.197	1017	OK
20-01-2025	18:23:35.612	337.200	99.950	22.123	316	0	OK	20-01-2025	18:23:35.612	337.200	23.957	OK	20-01-2025	18:23:35.612	337.200	1017	OK
20-01-2025	18:23:40.611	342.199	100.092	22.106	316	1	OK	20-01-2025	18:23:40.611	342.199	23.972	OK	20-01-2025	18:23:40.611	342.199	1017	OK
20-01-2025	18:23:45.609	347.197	100.018	22.116	316	1	OK	20-01-2025	18:23:45.609	347.197	23.948	OK	20-01-2025	18:23:45.609	347.197	1017	OK
20-01-2025	18:23:50.615	352.203	99.984	22.121	316	0	OK	20-01-2025	18:23:50.615	352.203	23.940	OK	20-01-2025	18:23:50.615	352.203	1017	OK
20-01-2025	18:23:55.614	357.202	99.960	22.124	316	0	OK	20-01-2025	18:23:55.614	357.202	23.936	OK	20-01-2025	18:23:55.614	357.202	1017	OK
20-01-2025	18:24:00.618	362.206	99.992	22.121	316	0	OK	20-01-2025	18:24:00.618	362.206	23.923	OK	20-01-2025	18:24:00.618	362.206	1017	OK
20-01-2025	18:24:05.617	367.205	100.031	22.118	316	0	OK	20-01-2025	18:24:05.617	367.205	23.904	OK	20-01-2025	18:24:05.617	367.205	1017	OK
20-01-2025	18:24:10.619	372.207	99.974	22.126	316	0	OK	20-01-2025	18:24:10.619	372.207	23.894	OK	20-01-2025	18:24:10.619	372.207	1017	OK
20-01-2025	18:24:15.615	377.203	100.055	22.124	316	0	OK	20-01-2025	18:24:15.615	377.203	23.802	OK	20-01-2025	18:24:15.615	377.203	1017	OK
20-01-2025	18:24:20.617	382.205	100.042	22.122	316	0	OK	20-01-2025	18:24:20.617	382.205	23.854	OK	20-01-2025	18:24:20.617	382.205	1017	OK
20-01-2025	18:24:25.634	387.222	99.981	22.124	316	0	OK	20-01-2025	18:24:25.634	387.222	23.907	OK	20-01-2025	18:24:25.634	387.222	1017	OK
20-01-2025	18:24:30.612	392.200	99.874	22.139	316	0	OK	20-01-2025	18:24:30.612	392.200	23.868	OK	20-01-2025	18:24:30.612	392.200	1017	OK
20-01-2025	18:24:35.618	397.206	100.058	22.121	316	1	OK	20-01-2025	18:24:35.618	397.206	23.837	OK	20-01-2025	18:24:35.618	397.206	1017	OK
20-01-2025	18:24:40.615	402.203	99.970	22.131	316	0	OK	20-01-2025	18:24:40.615	402.203	23.838	OK	20-01-2025	18:24:40.615	402.203	1017	OK
20-01-2025	18:24:45.613	407.201	99.953	22.131	316	0	OK	20-01-2025	18:24:45.613	407.201	23.856	OK	20-01-2025	18:24:45.613	407.201	1017	OK
20-01-2025	18:24:50.616	412.204	99.915	22.132	316	0	OK	20-01-2025	18:24:50.616	412.204	23.899	OK	20-01-2025	18:24:50.616	412.204	1017	OK
20-01-2025	18:24:55.617	417.206	99.970	22.126	316	0	OK	20-01-2025	18:24:55.617	417.206	23.895	OK	20-01-2025	18:24:55.617	417.206	1017	OK
20-01-2025	18:25:00.624	422.212	99.986	22.125	316	0	OK	20-01-2025	18:25:00.624	422.212	23.889	OK	20-01-2025	18:25:00.624	422.212	1017	OK
20-01-2025	18:25:05.622	427.210	100.045	22.120	316	0	OK	20-01-2025	18:25:05.622	427.210	23.875	OK	20-01-2025	18:25:05.622	427.210	1017	OK
20-01-2025	18:25:10.616	432.204	99.961	22.130	316	0	OK	20-01-2025	18:25:10.616	432.204	23.860	OK	20-01-2025	18:25:10.616	432.204	1017	OK
20-01-2025	18:25:15.622	437.211	99.963	22.127	316	0	OK	20-01-2025	18:25:15.622	437.211	23.888	OK	20-01-2025	18:25:15.622	437.211	1017	OK
20-01-2025	18:25:20.620	442.208	99.995	22.123	316	0	OK	20-01-2025	18:25:20.620	442.208	23.900	OK	20-01-2025	18:25:20.620	442.208	1017	OK
20-01-2025	18:25:25.621	447.209	99.894	22.133	316	0	OK	20-01-2025	18:25:25.621	447.209	23.911	OK	20-01-2025	18:25:25.621	447.209	1017	OK
20-01-2025	18:25:30.639	452.227	100.020	22.121	316	0	OK	20-01-2025	18:25:30.639	452.227	23.888	OK	20-01-2025	18:25:30.639	452.227	1017	OK
20-01-2025	18:25:35.622	457.210	100.052	22.117	316	0	OK	20-01-2025	18:25:35.622	457.210	23.891	OK	20-01-2025	18:25:35.622	457.210	1017	OK
20-01-2025	18:25:40.618	462.206	100.030	22.119	316	0	OK	20-01-2025	18:25:40.618	462.206	23.901	OK	20-01-2025	18:25:40.618	462.206	1017	OK
20-01-2025	18:25:45.620	467.208	100.049	22.116	315	0	OK	20-01-2025	18:25:45.620	467.208	23.909	OK	20-01-2025	18:25:45.620	467.208	1017	OK
20-01-2025	18:25:50.617	472.205	99.973	22.128	316	0	OK	20-01-2025	18:25:50.617	472.205	23.863	OK	20-01-2025	18:25:50.617	472.205	1017	OK
20-01-2025	18:25:55.623	477.211	100.039	22.121	315	1	OK	20-01-2025	18:25:55.623	477.211	23.867	OK	20-01-2025	18:25:55.623	477.211	1017	OK
20-01-2025	18:26:00.627	482.215	100.100	22.115	315	0	OK	20-01-2025	18:26:00.627	482.215	23.853	OK	20-01-2025	18:26:00.627	482.215	1017	OK
20-01-2025	18:26:05.623	487.211	100.102	22.117	315	0	OK	20-01-2025	18:26:05.623	487.211	23.830	OK	20-01-2025	18:26:05.623	487.211	1017	OK
20-01-2025	18:26:10.629	492.217	99.986	22.128	315	0	OK	20-01-2025	18:26:10.629	492.217	23.862	OK	20-01-2025	18:26:10.629	492.217	1017	OK
20-01-2025	18:26:15.628	497.216	100.009	22.123	315	0	OK	20-01-2025	18:26:15.628	497.216	23.884	OK	20-01-2025	18:26:15.628	497.216	1017	OK
20-01-2025	18:26:20.629	502.217	99.927	22.128	315	1	OK	20-01-2025	18:26:20.629	502.217	23.928	OK	20-01-2025	18:26:20.629	502.217	1017	OK
20-01-2025	18:26:25.628	507.216	99.995	22.123	315	0	OK	20-01-2025	18:26:25.628	507.216	23.906	OK	20-01-2025	18:26:25.628	507.216	1017	OK
20-01-2025	18:26:30.627	512.215	100.013	22.127	315	0	OK	20-01-2025	18:26:30.627	512.215	23.832	OK	20-01-2025	18:26:30.627	512.215	1017	OK
20-01-2025	18:26:35.624	517.212	99.975	22.127	315	0	OK	20-01-2025	18:26:35.624	517.212	23.866	OK	20-01-2025	18:26:35.624	517.212	1017	OK
20-01-2025	18:26:40.641	522.229	99.957	22.129	315	0	OK	20-01-2025	18:26:40.641	522.229	23.872	OK	20-01-2025	18:26:40.641	522.229	1017	OK
20-01-2025	18:26:45.625	527.213	100.081	22.114	315	0	OK	20-01-2025	18:26:45.625	527.213	23.890	OK	20-01-2025	18:26:45.625	527.213	1017	OK
20-01-2025	18:26:50.624	532.212	99.980	22.124	315	0	OK	20-01-2025	18:26:50.624	532.212	23.897	OK	20-01-2025	18:26:50.624	532.212	1017	OK
20-01-2025	18:26:55.623	537.211	100.022	22.123	315	1	OK	20-01-2025	18:26:55.623	537.211	23.863	OK	20-01-2025	18:26:55.623	537.211	1017	OK
20-01-2025	18:27:00.631	542.219	100.002	22.125	315	0	OK	20-01-2025	18:27:00.631	542.219	23.871	OK	20-01-2025	18:27:00.631	542.219	1017	OK
20-01-2025	18:27:05.632	547.220	99.974	22.128	315	0	OK	20-01-2025	18:27:05.632	547.220	23.875	OK	20-01-2025	18:27:05.632	547.220	1017	OK
20-01-2025	18:27:10.629	552.217	99.987	22.124	315	0	OK	20-01-2025	18:27:10.629	552.217	23.903	OK	20-01-2025	18:27:10.629	552.217	1017	OK
20-01-2025	18:27:15.627	557.215	100.005	22.122	315	0	OK	20-01-2025	18:27:15.627	557.215	23.893	OK	20-01-2025	18:27:15.627	557.215	1017	OK
20-01-2025	18:27:20.629	562.217	100.079	22.113	315	0	OK	20-01-2025	18:27:20.629	562.217	23.903	OK	20-01-2025	18:27:20.629	562.217	1017	OK
20-01-2025	18:27:25.633	567.221	100.006	22.119	315	0	OK	20-01-2025	18:27:25.633	567.221	23.929	OK	20-01-2025	18:27:25.633	567.221	1017	OK
20-01-2025	18:27:30.635	572.223	99.917	22.130	315	0	OK	20-01-2025	18:27:30.635	572.223	23.921	OK	20-01-2025	18:27:30.635	572.223	1017	OK
20-01-2025	18:27:35.631	577.219	100.088	22.114	315	0	OK	20-01-2025	18:27:35.631	577.219	23.885	OK	20-01-2025	18:27:35.631	577.219	1017	OK
20-01-2025	18:27:40.632	582.220	100.040	22.117	315	1	OK	20-01-2025	18:27:40.632	582.220	23.906	OK	20-01-2025	18:27:40.632	582.220	1017	OK
20-01-2025	18:27:45.632	587.220	100.028	22.118	315	0	OK	20-01-2025	18:27:45.632	587.220	23.909	OK	20-01-2025	18:27:45.632	587.220	1017	OK
20-01-2025	18:27:50.627	592.215	100.093	22.111	315	0	OK	20-01-2025	18:27:50.627	592.215	23.909	OK	20-01-2025	18:27:50.627	592.215	1017	OK
20-01-2025	18:27:55.637	597.225	100.045	22.116	315	0	OK	20-01-2025	18:27:55.637	597.225	23.909	OK	20-01-2025	18:27:55.637	597.225	1017	OK
20-01-2025	18:28:00.631	602.219	100.033	22.121	315	0	OK	20-01-2025	18:28:00.631	602.219	23.865	OK	20-01-2025	18:28:00.631	602.219	1017	OK
20-01-2025	18:28:05.636	607.224	100.093	22.116	315	0	OK	20-01-2025	18:28:05.636	607.224	23.847	OK	20-01-2025	18:28:05.636	607.224	1017	OK
20-01-2025	18:28:10.649	612.237	100.130	22.113	315	0	OK	20-01-2025	18:28:10.649	612.237	23.839	OK	20-01-2025	18:28:10.649	612.237	1017	OK
20-01-2025	18:28:15.638	617.226	100.108	22.115	314	0	OK	20-01-2025	18:28:15.638	617.226	23.854	OK	20-01-2025	18:28:15.638	617.226	1017	OK
20-01-2025	18:28:20.632	622.220	100.145	22.109	315	0	OK	20-01-2025	18:28:20.632	622.220	23.865	OK	20-01-2025	18:28:20.632	622.220	1017	OK
20-01-2025	18:28:25.637	627.225	100.137	22.109	315	0	OK	20-01-2025	18:28:25.637	627.225	23.886	OK	20-01-2025	18:28:25.637	627.225	1017	OK
20-01-2025	18:28:30.636	632.224	100.099	22.111	314	0	OK	20-01-2025	18:28:30.636	632.224	23.901	OK	20-01-2025	18:28:30.636	632.224	1017	OK
20-01-2025	18:28:35.632	637.220	100.043	22.116	315	0	OK	20-01-2025	18:28:35.632	637.220	23.912	OK	20-01-2025	18:28:35.632	637.220	1017	OK
20-01-2025	18:28:40.648	642.236	100.092	22.113	314	0	OK	20-01-2025	18:28:40.648	642.236	23.882	OK	20-01-2025	18:28:40.648	642.236	1017	OK
20-01-2025	18:28:45.643	647.231	100.146	22.109	315	0	OK	20-01-2025	18:28:45.643	647.231	23.859	OK	20-01-2025	18:28:45.643	647.231	1017	OK
