#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING 02 B [B] FSO2-C4 SN:24E144015D64AC82 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.1] - Oxygen Sensor - XA7-511-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2025-01-20	2024-11-27	22.126400	50.965000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.932983	24.010933	100.000000	23.123000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.1 Main]	Time [B Ch.1 Main]	 dt (s) [B Ch.1 Main]	Oxygen (%air sat.) [B Ch.1 Main]	dphi (°) [B Ch.1 Main]	Signal Intensity (mV) [B Ch.1 Main]	Ambient Light (mV) [B Ch.1 Main]	Status [B Ch.1 Main]	Date [B Ch.1 CompT]	Time [B Ch.1 CompT]	 dt (s) [B Ch.1 CompT]	Sample Temp. (°C) [B Ch.1 CompT]	Status [B Ch.1 CompT]	Date [B Ch.1 CompP]	Time [B Ch.1 CompP]	 dt (s) [B Ch.1 CompP]	Pressure (mbar) [B Ch.1 CompP]	Status [B Ch.1 CompP]
20-01-2025	18:19:20.318	81.906	100.004	22.131	319	1	OK	20-01-2025	18:19:20.318	81.906	23.928	OK	20-01-2025	18:19:20.318	81.906	1017	OK
20-01-2025	18:19:25.319	86.907	99.912	22.140	319	0	OK	20-01-2025	18:19:25.319	86.907	23.940	OK	20-01-2025	18:19:25.319	86.907	1017	OK
20-01-2025	18:19:30.320	91.908	100.005	22.132	319	0	OK	20-01-2025	18:19:30.320	91.908	23.905	OK	20-01-2025	18:19:30.320	91.908	1017	OK
20-01-2025	18:19:35.319	96.907	99.934	22.138	319	0	OK	20-01-2025	18:19:35.319	96.907	23.927	OK	20-01-2025	18:19:35.319	96.907	1017	OK
20-01-2025	18:19:40.320	101.908	99.938	22.138	319	0	OK	20-01-2025	18:19:40.320	101.908	23.929	OK	20-01-2025	18:19:40.320	101.908	1017	OK
20-01-2025	18:19:45.321	106.909	99.965	22.144	319	1	OK	20-01-2025	18:19:45.321	106.909	23.826	OK	20-01-2025	18:19:45.321	106.909	1017	OK
20-01-2025	18:19:50.322	111.910	100.061	22.131	319	0	OK	20-01-2025	18:19:50.322	111.910	23.839	OK	20-01-2025	18:19:50.322	111.910	1017	OK
20-01-2025	18:19:55.323	116.911	99.975	22.135	319	0	OK	20-01-2025	18:19:55.323	116.911	23.904	OK	20-01-2025	18:19:55.323	116.911	1017	OK
20-01-2025	18:20:00.322	121.910	99.960	22.140	319	0	OK	20-01-2025	18:20:00.322	121.910	23.873	OK	20-01-2025	18:20:00.322	121.910	1017	OK
20-01-2025	18:20:05.321	126.909	99.910	22.146	319	0	OK	20-01-2025	18:20:05.321	126.909	23.864	OK	20-01-2025	18:20:05.321	126.909	1017	OK
20-01-2025	18:20:10.323	131.911	99.867	22.151	319	1	OK	20-01-2025	18:20:10.323	131.911	23.865	OK	20-01-2025	18:20:10.323	131.911	1017	OK
20-01-2025	18:20:15.323	136.911	99.989	22.136	319	0	OK	20-01-2025	18:20:15.323	136.911	23.882	OK	20-01-2025	18:20:15.323	136.911	1017	OK
20-01-2025	18:20:20.321	141.909	99.977	22.141	318	0	OK	20-01-2025	18:20:20.321	141.909	23.842	OK	20-01-2025	18:20:20.321	141.909	1017	OK
20-01-2025	18:20:25.323	146.911	99.913	22.142	318	0	OK	20-01-2025	18:20:25.323	146.911	23.911	OK	20-01-2025	18:20:25.323	146.911	1017	OK
20-01-2025	18:20:30.323	151.911	99.891	22.143	318	0	OK	20-01-2025	18:20:30.323	151.911	23.918	OK	20-01-2025	18:20:30.323	151.911	1017	OK
20-01-2025	18:20:35.321	156.909	100.012	22.134	318	0	OK	20-01-2025	18:20:35.321	156.909	23.875	OK	20-01-2025	18:20:35.321	156.909	1017	OK
20-01-2025	18:20:40.323	161.911	99.854	22.148	318	0	OK	20-01-2025	18:20:40.323	161.911	23.915	OK	20-01-2025	18:20:40.323	161.911	1017	OK
20-01-2025	18:20:45.323	166.911	99.856	22.144	320	0	OK	20-01-2025	18:20:45.323	166.911	23.958	OK	20-01-2025	18:20:45.323	166.911	1017	OK
20-01-2025	18:20:50.321	171.909	99.814	22.149	319	1	OK	20-01-2025	18:20:50.321	171.909	23.947	OK	20-01-2025	18:20:50.321	171.909	1017	OK
20-01-2025	18:20:55.322	176.910	99.966	22.134	319	0	OK	20-01-2025	18:20:55.322	176.910	23.930	OK	20-01-2025	18:20:55.322	176.910	1017	OK
20-01-2025	18:21:00.323	181.911	99.932	22.140	319	0	OK	20-01-2025	18:21:00.323	181.911	23.899	OK	20-01-2025	18:21:00.323	181.911	1017	OK
20-01-2025	18:21:05.325	186.913	99.864	22.147	319	0	OK	20-01-2025	18:21:05.325	186.913	23.913	OK	20-01-2025	18:21:05.325	186.913	1017	OK
20-01-2025	18:21:10.325	191.913	99.820	22.153	319	0	OK	20-01-2025	18:21:10.325	191.913	23.893	OK	20-01-2025	18:21:10.325	191.913	1017	OK
20-01-2025	18:21:15.326	196.914	99.867	22.149	319	0	OK	20-01-2025	18:21:15.326	196.914	23.890	OK	20-01-2025	18:21:15.326	196.914	1017	OK
20-01-2025	18:21:20.324	201.912	99.924	22.142	319	0	OK	20-01-2025	18:21:20.324	201.912	23.892	OK	20-01-2025	18:21:20.324	201.912	1017	OK
20-01-2025	18:21:25.326	206.914	99.940	22.142	319	0	OK	20-01-2025	18:21:25.326	206.914	23.871	OK	20-01-2025	18:21:25.326	206.914	1017	OK
20-01-2025	18:21:30.325	211.913	99.973	22.139	319	0	OK	20-01-2025	18:21:30.325	211.913	23.859	OK	20-01-2025	18:21:30.325	211.913	1017	OK
20-01-2025	18:21:35.326	216.914	99.893	22.145	319	0	OK	20-01-2025	18:21:35.326	216.914	23.895	OK	20-01-2025	18:21:35.326	216.914	1017	OK
20-01-2025	18:21:40.325	221.913	99.933	22.137	319	1	OK	20-01-2025	18:21:40.325	221.913	23.928	OK	20-01-2025	18:21:40.325	221.913	1017	OK
20-01-2025	18:21:45.327	226.915	99.929	22.141	319	0	OK	20-01-2025	18:21:45.327	226.915	23.895	OK	20-01-2025	18:21:45.327	226.915	1017	OK
20-01-2025	18:21:50.325	231.913	100.034	22.130	319	1	OK	20-01-2025	18:21:50.325	231.913	23.891	OK	20-01-2025	18:21:50.325	231.913	1017	OK
20-01-2025	18:21:55.327	236.915	99.964	22.137	319	0	OK	20-01-2025	18:21:55.327	236.915	23.890	OK	20-01-2025	18:21:55.327	236.915	1017	OK
20-01-2025	18:22:00.338	241.926	99.995	22.135	319	0	OK	20-01-2025	18:22:00.338	241.926	23.871	OK	20-01-2025	18:22:00.338	241.926	1017	OK
20-01-2025	18:22:05.337	246.925	99.972	22.139	319	0	OK	20-01-2025	18:22:05.337	246.925	23.860	OK	20-01-2025	18:22:05.337	246.925	1017	OK
20-01-2025	18:22:10.338	251.926	99.940	22.139	319	0	OK	20-01-2025	18:22:10.338	251.926	23.896	OK	20-01-2025	18:22:10.338	251.926	1017	OK
20-01-2025	18:22:15.336	256.924	99.931	22.138	319	0	OK	20-01-2025	18:22:15.336	256.924	23.923	OK	20-01-2025	18:22:15.336	256.924	1017	OK
20-01-2025	18:22:20.336	261.924	99.894	22.141	319	0	OK	20-01-2025	18:22:20.336	261.924	23.938	OK	20-01-2025	18:22:20.336	261.924	1017	OK
20-01-2025	18:22:25.338	266.926	99.909	22.143	319	0	OK	20-01-2025	18:22:25.338	266.926	23.898	OK	20-01-2025	18:22:25.338	266.926	1017	OK
20-01-2025	18:22:30.339	271.927	99.976	22.135	319	0	OK	20-01-2025	18:22:30.339	271.927	23.903	OK	20-01-2025	18:22:30.339	271.927	1017	OK
20-01-2025	18:22:35.339	276.927	99.858	22.146	319	1	OK	20-01-2025	18:22:35.339	276.927	23.926	OK	20-01-2025	18:22:35.339	276.927	1017	OK
20-01-2025	18:22:40.339	281.927	99.950	22.137	319	0	OK	20-01-2025	18:22:40.339	281.927	23.919	OK	20-01-2025	18:22:40.339	281.927	1017	OK
20-01-2025	18:22:45.339	286.927	99.899	22.143	319	0	OK	20-01-2025	18:22:45.339	286.927	23.916	OK	20-01-2025	18:22:45.339	286.927	1017	OK
20-01-2025	18:22:50.340	291.928	99.763	22.158	319	0	OK	20-01-2025	18:22:50.340	291.928	23.909	OK	20-01-2025	18:22:50.340	291.928	1017	OK
20-01-2025	18:22:55.341	296.929	99.913	22.140	319	1	OK	20-01-2025	18:22:55.341	296.929	23.924	OK	20-01-2025	18:22:55.341	296.929	1017	OK
20-01-2025	18:23:00.341	301.929	99.875	22.143	319	0	OK	20-01-2025	18:23:00.341	301.929	23.937	OK	20-01-2025	18:23:00.341	301.929	1017	OK
20-01-2025	18:23:05.341	306.929	99.923	22.138	319	0	OK	20-01-2025	18:23:05.341	306.929	23.924	OK	20-01-2025	18:23:05.341	306.929	1017	OK
20-01-2025	18:23:10.341	311.929	99.939	22.137	319	0	OK	20-01-2025	18:23:10.341	311.929	23.918	OK	20-01-2025	18:23:10.341	311.929	1017	OK
20-01-2025	18:23:15.342	316.930	99.934	22.138	319	0	OK	20-01-2025	18:23:15.342	316.930	23.917	OK	20-01-2025	18:23:15.342	316.930	1017	OK
20-01-2025	18:23:20.341	321.929	99.805	22.152	319	0	OK	20-01-2025	18:23:20.341	321.929	23.923	OK	20-01-2025	18:23:20.341	321.929	1017	OK
20-01-2025	18:23:25.343	326.931	99.955	22.141	319	0	OK	20-01-2025	18:23:25.343	326.931	23.856	OK	20-01-2025	18:23:25.343	326.931	1017	OK
20-01-2025	18:23:30.344	331.932	99.871	22.147	319	1	OK	20-01-2025	18:23:30.344	331.932	23.900	OK	20-01-2025	18:23:30.344	331.932	1017	OK
20-01-2025	18:23:35.342	336.930	99.847	22.144	319	0	OK	20-01-2025	18:23:35.342	336.930	23.956	OK	20-01-2025	18:23:35.342	336.930	1017	OK
20-01-2025	18:23:40.343	341.931	99.837	22.144	319	0	OK	20-01-2025	18:23:40.343	341.931	23.972	OK	20-01-2025	18:23:40.343	341.931	1017	OK
20-01-2025	18:23:45.343	346.931	99.799	22.150	319	0	OK	20-01-2025	18:23:45.343	346.931	23.950	OK	20-01-2025	18:23:45.343	346.931	1017	OK
20-01-2025	18:23:50.346	351.934	99.823	22.149	318	1	OK	20-01-2025	18:23:50.346	351.934	23.939	OK	20-01-2025	18:23:50.346	351.934	1017	OK
20-01-2025	18:23:55.345	356.933	99.826	22.148	318	0	OK	20-01-2025	18:23:55.345	356.933	23.936	OK	20-01-2025	18:23:55.345	356.933	1017	OK
20-01-2025	18:24:00.345	361.933	99.776	22.155	319	0	OK	20-01-2025	18:24:00.345	361.933	23.924	OK	20-01-2025	18:24:00.345	361.933	1017	OK
20-01-2025	18:24:05.345	366.933	99.770	22.158	318	1	OK	20-01-2025	18:24:05.345	366.933	23.906	OK	20-01-2025	18:24:05.345	366.933	1017	OK
20-01-2025	18:24:10.346	371.934	99.747	22.161	319	0	OK	20-01-2025	18:24:10.346	371.934	23.896	OK	20-01-2025	18:24:10.346	371.934	1017	OK
20-01-2025	18:24:15.346	376.934	99.801	22.163	318	0	OK	20-01-2025	18:24:15.346	376.934	23.805	OK	20-01-2025	18:24:15.346	376.934	1017	OK
20-01-2025	18:24:20.346	381.934	99.850	22.153	319	0	OK	20-01-2025	18:24:20.346	381.934	23.852	OK	20-01-2025	18:24:20.346	381.934	1017	OK
20-01-2025	18:24:25.344	386.932	99.769	22.158	318	0	OK	20-01-2025	18:24:25.344	386.932	23.906	OK	20-01-2025	18:24:25.344	386.932	1017	OK
20-01-2025	18:24:30.347	391.935	99.844	22.152	318	0	OK	20-01-2025	18:24:30.347	391.935	23.871	OK	20-01-2025	18:24:30.347	391.935	1017	OK
20-01-2025	18:24:35.348	396.936	99.746	22.166	318	1	OK	20-01-2025	18:24:35.348	396.936	23.838	OK	20-01-2025	18:24:35.348	396.936	1017	OK
20-01-2025	18:24:40.346	401.934	99.809	22.159	318	1	OK	20-01-2025	18:24:40.346	401.934	23.839	OK	20-01-2025	18:24:40.346	401.934	1017	OK
20-01-2025	18:24:45.346	406.934	99.821	22.156	318	1	OK	20-01-2025	18:24:45.346	406.934	23.853	OK	20-01-2025	18:24:45.346	406.934	1017	OK
20-01-2025	18:24:50.348	411.936	99.749	22.160	318	1	OK	20-01-2025	18:24:50.348	411.936	23.899	OK	20-01-2025	18:24:50.348	411.936	1017	OK
20-01-2025	18:24:55.349	416.937	99.679	22.168	318	0	OK	20-01-2025	18:24:55.349	416.937	23.896	OK	20-01-2025	18:24:55.349	416.937	1017	OK
20-01-2025	18:25:00.353	421.941	99.734	22.163	318	0	OK	20-01-2025	18:25:00.353	421.941	23.890	OK	20-01-2025	18:25:00.353	421.941	1017	OK
20-01-2025	18:25:05.349	426.937	99.697	22.168	318	0	OK	20-01-2025	18:25:05.349	426.937	23.878	OK	20-01-2025	18:25:05.349	426.937	1017	OK
20-01-2025	18:25:10.349	431.937	99.684	22.171	318	0	OK	20-01-2025	18:25:10.349	431.937	23.857	OK	20-01-2025	18:25:10.349	431.937	1017	OK
20-01-2025	18:25:15.350	436.938	99.737	22.162	318	0	OK	20-01-2025	18:25:15.350	436.938	23.888	OK	20-01-2025	18:25:15.350	436.938	1017	OK
20-01-2025	18:25:20.350	441.938	99.708	22.165	318	0	OK	20-01-2025	18:25:20.350	441.938	23.899	OK	20-01-2025	18:25:20.350	441.938	1017	OK
20-01-2025	18:25:25.350	446.938	99.721	22.162	318	0	OK	20-01-2025	18:25:25.350	446.938	23.912	OK	20-01-2025	18:25:25.350	446.938	1017	OK
20-01-2025	18:25:30.349	451.937	99.634	22.174	318	0	OK	20-01-2025	18:25:30.349	451.937	23.889	OK	20-01-2025	18:25:30.349	451.937	1017	OK
20-01-2025	18:25:35.351	456.939	99.735	22.163	318	1	OK	20-01-2025	18:25:35.351	456.939	23.890	OK	20-01-2025	18:25:35.351	456.939	1017	OK
20-01-2025	18:25:40.352	461.940	99.775	22.157	318	0	OK	20-01-2025	18:25:40.352	461.940	23.901	OK	20-01-2025	18:25:40.352	461.940	1017	OK
20-01-2025	18:25:45.350	466.939	99.713	22.163	318	0	OK	20-01-2025	18:25:45.350	466.939	23.909	OK	20-01-2025	18:25:45.350	466.939	1017	OK
20-01-2025	18:25:50.351	471.939	99.666	22.173	318	0	OK	20-01-2025	18:25:50.351	471.939	23.864	OK	20-01-2025	18:25:50.351	471.939	1017	OK
20-01-2025	18:25:55.352	476.940	99.734	22.165	318	1	OK	20-01-2025	18:25:55.352	476.940	23.868	OK	20-01-2025	18:25:55.352	476.940	1017	OK
20-01-2025	18:26:00.355	481.944	99.732	22.166	318	0	OK	20-01-2025	18:26:00.355	481.944	23.855	OK	20-01-2025	18:26:00.355	481.944	1017	OK
20-01-2025	18:26:05.357	486.945	99.765	22.165	318	0	OK	20-01-2025	18:26:05.357	486.945	23.830	OK	20-01-2025	18:26:05.357	486.945	1017	OK
20-01-2025	18:26:10.357	491.945	99.795	22.159	318	1	OK	20-01-2025	18:26:10.357	491.945	23.858	OK	20-01-2025	18:26:10.357	491.945	1017	OK
20-01-2025	18:26:15.358	496.946	99.801	22.156	318	0	OK	20-01-2025	18:26:15.358	496.946	23.884	OK	20-01-2025	18:26:15.358	496.946	1017	OK
20-01-2025	18:26:20.357	501.945	99.733	22.160	318	1	OK	20-01-2025	18:26:20.357	501.945	23.926	OK	20-01-2025	18:26:20.357	501.945	1017	OK
20-01-2025	18:26:25.356	506.944	99.739	22.161	318	1	OK	20-01-2025	18:26:25.356	506.944	23.911	OK	20-01-2025	18:26:25.356	506.944	1017	OK
20-01-2025	18:26:30.357	511.945	99.784	22.163	318	1	OK	20-01-2025	18:26:30.357	511.945	23.832	OK	20-01-2025	18:26:30.357	511.945	1017	OK
20-01-2025	18:26:35.357	516.945	99.712	22.167	318	1	OK	20-01-2025	18:26:35.357	516.945	23.865	OK	20-01-2025	18:26:35.357	516.945	1017	OK
20-01-2025	18:26:40.357	521.945	99.791	22.157	317	0	OK	20-01-2025	18:26:40.357	521.945	23.872	OK	20-01-2025	18:26:40.357	521.945	1017	OK
20-01-2025	18:26:45.356	526.944	99.635	22.173	318	0	OK	20-01-2025	18:26:45.356	526.944	23.890	OK	20-01-2025	18:26:45.356	526.944	1017	OK
20-01-2025	18:26:50.357	531.945	99.621	22.174	318	1	OK	20-01-2025	18:26:50.357	531.945	23.898	OK	20-01-2025	18:26:50.357	531.945	1017	OK
20-01-2025	18:26:55.359	536.947	99.706	22.168	318	1	OK	20-01-2025	18:26:55.359	536.947	23.865	OK	20-01-2025	18:26:55.359	536.947	1017	OK
20-01-2025	18:27:00.359	541.947	99.651	22.174	318	1	OK	20-01-2025	18:27:00.359	541.947	23.870	OK	20-01-2025	18:27:00.359	541.947	1017	OK
20-01-2025	18:27:05.359	546.947	99.697	22.168	317	1	OK	20-01-2025	18:27:05.359	546.947	23.875	OK	20-01-2025	18:27:05.359	546.947	1017	OK
20-01-2025	18:27:10.358	551.946	99.681	22.168	318	0	OK	20-01-2025	18:27:10.358	551.946	23.902	OK	20-01-2025	18:27:10.358	551.946	1017	OK
20-01-2025	18:27:15.359	556.947	99.733	22.163	318	1	OK	20-01-2025	18:27:15.359	556.947	23.893	OK	20-01-2025	18:27:15.359	556.947	1017	OK
20-01-2025	18:27:20.358	561.946	99.678	22.168	317	0	OK	20-01-2025	18:27:20.358	561.946	23.903	OK	20-01-2025	18:27:20.358	561.946	1017	OK
20-01-2025	18:27:25.359	566.947	99.664	22.168	317	0	OK	20-01-2025	18:27:25.359	566.947	23.927	OK	20-01-2025	18:27:25.359	566.947	1017	OK
20-01-2025	18:27:30.360	571.948	99.652	22.170	317	0	OK	20-01-2025	18:27:30.360	571.948	23.922	OK	20-01-2025	18:27:30.360	571.948	1017	OK
20-01-2025	18:27:35.360	576.948	99.714	22.166	317	0	OK	20-01-2025	18:27:35.360	576.948	23.886	OK	20-01-2025	18:27:35.360	576.948	1017	OK
20-01-2025	18:27:40.359	581.948	99.715	22.164	317	0	OK	20-01-2025	18:27:40.359	581.948	23.901	OK	20-01-2025	18:27:40.359	581.948	1017	OK
20-01-2025	18:27:45.360	586.948	99.615	22.174	317	0	OK	20-01-2025	18:27:45.360	586.948	23.911	OK	20-01-2025	18:27:45.360	586.948	1017	OK
20-01-2025	18:27:50.360	591.948	99.658	22.170	317	1	OK	20-01-2025	18:27:50.360	591.948	23.908	OK	20-01-2025	18:27:50.360	591.948	1017	OK
20-01-2025	18:27:55.361	596.949	99.624	22.173	317	0	OK	20-01-2025	18:27:55.361	596.949	23.908	OK	20-01-2025	18:27:55.361	596.949	1017	OK
20-01-2025	18:28:00.361	601.949	99.711	22.167	317	0	OK	20-01-2025	18:28:00.361	601.949	23.868	OK	20-01-2025	18:28:00.361	601.949	1017	OK
20-01-2025	18:28:05.361	606.949	99.673	22.173	317	1	OK	20-01-2025	18:28:05.361	606.949	23.847	OK	20-01-2025	18:28:05.361	606.949	1017	OK
20-01-2025	18:28:10.361	611.949	99.707	22.170	317	0	OK	20-01-2025	18:28:10.361	611.949	23.841	OK	20-01-2025	18:28:10.361	611.949	1017	OK
20-01-2025	18:28:15.361	616.949	99.655	22.176	317	1	OK	20-01-2025	18:28:15.361	616.949	23.852	OK	20-01-2025	18:28:15.361	616.949	1017	OK
20-01-2025	18:28:20.362	621.950	99.661	22.174	317	0	OK	20-01-2025	18:28:20.362	621.950	23.865	OK	20-01-2025	18:28:20.362	621.950	1017	OK
20-01-2025	18:28:25.362	626.950	99.723	22.164	317	0	OK	20-01-2025	18:28:25.362	626.950	23.884	OK	20-01-2025	18:28:25.362	626.950	1017	OK
20-01-2025	18:28:30.363	631.951	99.642	22.172	317	0	OK	20-01-2025	18:28:30.363	631.951	23.903	OK	20-01-2025	18:28:30.363	631.951	1017	OK
20-01-2025	18:28:35.363	636.951	99.590	22.177	317	1	OK	20-01-2025	18:28:35.363	636.951	23.911	OK	20-01-2025	18:28:35.363	636.951	1017	OK
20-01-2025	18:28:40.362	641.950	99.643	22.173	317	0	OK	20-01-2025	18:28:40.362	641.950	23.883	OK	20-01-2025	18:28:40.362	641.950	1017	OK
20-01-2025	18:28:45.364	646.952	99.718	22.168	317	0	OK	20-01-2025	18:28:45.364	646.952	23.853	OK	20-01-2025	18:28:45.364	646.952	1017	OK
