#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING 02 B [B] FSO2-C4 SN:24E144015D64AC82 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.2] - Oxygen Sensor - XA7-511-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2025-01-20	2024-11-27	21.654402	49.801000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.028015	23.984400	100.000000	23.085000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.2 Main]	Time [B Ch.2 Main]	 dt (s) [B Ch.2 Main]	Oxygen (%air sat.) [B Ch.2 Main]	dphi (°) [B Ch.2 Main]	Signal Intensity (mV) [B Ch.2 Main]	Ambient Light (mV) [B Ch.2 Main]	Status [B Ch.2 Main]	Date [B Ch.2 CompT]	Time [B Ch.2 CompT]	 dt (s) [B Ch.2 CompT]	Sample Temp. (°C) [B Ch.2 CompT]	Status [B Ch.2 CompT]	Date [B Ch.2 CompP]	Time [B Ch.2 CompP]	 dt (s) [B Ch.2 CompP]	Pressure (mbar) [B Ch.2 CompP]	Status [B Ch.2 CompP]
20-01-2025	22:10:20.395	13941.983	97.585	21.925	162	0	OK	20-01-2025	22:10:20.395	13941.983	23.775	OK	20-01-2025	22:10:20.395	13941.983	1018	OK
20-01-2025	22:10:25.393	13946.981	97.542	21.930	162	0	OK	20-01-2025	22:10:25.393	13946.981	23.776	OK	20-01-2025	22:10:25.393	13946.981	1018	OK
20-01-2025	22:10:30.394	13951.982	97.632	21.919	162	1	OK	20-01-2025	22:10:30.394	13951.982	23.772	OK	20-01-2025	22:10:30.394	13951.982	1018	OK
20-01-2025	22:10:35.393	13956.981	97.545	21.929	162	1	OK	20-01-2025	22:10:35.393	13956.981	23.775	OK	20-01-2025	22:10:35.393	13956.981	1018	OK
20-01-2025	22:10:40.392	13961.980	97.605	21.921	162	0	OK	20-01-2025	22:10:40.392	13961.980	23.780	OK	20-01-2025	22:10:40.392	13961.980	1018	OK
20-01-2025	22:10:45.392	13966.980	97.532	21.929	162	0	OK	20-01-2025	22:10:45.392	13966.980	23.773	OK	20-01-2025	22:10:45.392	13966.980	1019	OK
20-01-2025	22:10:50.393	13971.981	97.628	21.920	162	0	OK	20-01-2025	22:10:50.393	13971.981	23.778	OK	20-01-2025	22:10:50.393	13971.981	1018	OK
20-01-2025	22:10:55.394	13976.982	97.651	21.917	162	1	OK	20-01-2025	22:10:55.394	13976.982	23.776	OK	20-01-2025	22:10:55.394	13976.982	1018	OK
20-01-2025	22:11:00.393	13981.981	97.748	21.906	162	1	OK	20-01-2025	22:11:00.393	13981.981	23.777	OK	20-01-2025	22:11:00.393	13981.981	1018	OK
20-01-2025	22:11:05.395	13986.983	97.615	21.920	162	1	OK	20-01-2025	22:11:05.395	13986.983	23.780	OK	20-01-2025	22:11:05.395	13986.983	1018	OK
20-01-2025	22:11:10.394	13991.982	97.734	21.907	162	0	OK	20-01-2025	22:11:10.394	13991.982	23.779	OK	20-01-2025	22:11:10.394	13991.982	1018	OK
20-01-2025	22:11:15.393	13996.981	97.643	21.917	162	0	OK	20-01-2025	22:11:15.393	13996.981	23.780	OK	20-01-2025	22:11:15.393	13996.981	1018	OK
20-01-2025	22:11:20.393	14001.982	97.726	21.908	162	0	OK	20-01-2025	22:11:20.393	14001.982	23.781	OK	20-01-2025	22:11:20.393	14001.982	1018	OK
20-01-2025	22:11:25.392	14006.980	97.688	21.912	162	1	OK	20-01-2025	22:11:25.392	14006.980	23.782	OK	20-01-2025	22:11:25.392	14006.980	1018	OK
20-01-2025	22:11:30.394	14011.982	97.593	21.923	162	1	OK	20-01-2025	22:11:30.394	14011.982	23.779	OK	20-01-2025	22:11:30.394	14011.982	1018	OK
20-01-2025	22:11:35.393	14016.981	97.616	21.920	162	0	OK	20-01-2025	22:11:35.393	14016.981	23.780	OK	20-01-2025	22:11:35.393	14016.981	1018	OK
20-01-2025	22:11:40.394	14021.982	97.653	21.916	162	0	OK	20-01-2025	22:11:40.394	14021.982	23.782	OK	20-01-2025	22:11:40.394	14021.982	1018	OK
20-01-2025	22:11:45.393	14026.981	97.741	21.906	162	1	OK	20-01-2025	22:11:45.393	14026.981	23.783	OK	20-01-2025	22:11:45.393	14026.981	1018	OK
20-01-2025	22:11:50.394	14031.982	97.637	21.917	162	1	OK	20-01-2025	22:11:50.394	14031.982	23.783	OK	20-01-2025	22:11:50.394	14031.982	1018	OK
20-01-2025	22:11:55.393	14036.981	97.628	21.919	162	1	OK	20-01-2025	22:11:55.393	14036.981	23.781	OK	20-01-2025	22:11:55.393	14036.981	1018	OK
20-01-2025	22:12:00.395	14041.983	97.680	21.913	162	0	OK	20-01-2025	22:12:00.395	14041.983	23.782	OK	20-01-2025	22:12:00.395	14041.983	1018	OK
20-01-2025	22:12:05.400	14046.988	97.675	21.914	162	0	OK	20-01-2025	22:12:05.400	14046.988	23.780	OK	20-01-2025	22:12:05.400	14046.988	1018	OK
20-01-2025	22:12:10.394	14051.982	97.819	21.897	162	0	OK	20-01-2025	22:12:10.394	14051.982	23.782	OK	20-01-2025	22:12:10.394	14051.982	1018	OK
20-01-2025	22:12:15.394	14056.982	97.704	21.910	162	0	OK	20-01-2025	22:12:15.394	14056.982	23.779	OK	20-01-2025	22:12:15.394	14056.982	1018	OK
20-01-2025	22:12:20.392	14061.980	97.727	21.908	162	0	OK	20-01-2025	22:12:20.392	14061.980	23.782	OK	20-01-2025	22:12:20.392	14061.980	1018	OK
20-01-2025	22:12:25.393	14066.981	97.620	21.920	162	1	OK	20-01-2025	22:12:25.393	14066.981	23.779	OK	20-01-2025	22:12:25.393	14066.981	1018	OK
20-01-2025	22:12:30.393	14071.981	97.621	21.920	162	1	OK	20-01-2025	22:12:30.393	14071.981	23.782	OK	20-01-2025	22:12:30.393	14071.981	1018	OK
20-01-2025	22:12:35.392	14076.980	97.658	21.916	162	1	OK	20-01-2025	22:12:35.392	14076.980	23.781	OK	20-01-2025	22:12:35.392	14076.980	1018	OK
20-01-2025	22:12:40.395	14081.983	97.603	21.922	162	0	OK	20-01-2025	22:12:40.395	14081.983	23.778	OK	20-01-2025	22:12:40.395	14081.983	1018	OK
20-01-2025	22:12:45.396	14086.984	97.717	21.909	162	1	OK	20-01-2025	22:12:45.396	14086.984	23.778	OK	20-01-2025	22:12:45.396	14086.984	1018	OK
20-01-2025	22:12:50.394	14091.982	97.511	21.932	162	1	OK	20-01-2025	22:12:50.394	14091.982	23.780	OK	20-01-2025	22:12:50.394	14091.982	1018	OK
20-01-2025	22:12:55.396	14096.984	97.263	21.960	162	1	OK	20-01-2025	22:12:55.396	14096.984	23.782	OK	20-01-2025	22:12:55.396	14096.984	1018	OK
20-01-2025	22:13:00.397	14101.985	97.075	21.981	163	0	OK	20-01-2025	22:13:00.397	14101.985	23.780	OK	20-01-2025	22:13:00.397	14101.985	1018	OK
20-01-2025	22:13:05.393	14106.981	97.037	21.985	163	0	OK	20-01-2025	22:13:05.393	14106.981	23.779	OK	20-01-2025	22:13:05.393	14106.981	1018	OK
20-01-2025	22:13:10.396	14111.984	96.900	22.000	163	0	OK	20-01-2025	22:13:10.396	14111.984	23.785	OK	20-01-2025	22:13:10.396	14111.984	1018	OK
20-01-2025	22:13:15.399	14116.988	96.618	22.033	163	0	OK	20-01-2025	22:13:15.399	14116.988	23.780	OK	20-01-2025	22:13:15.399	14116.988	1018	OK
20-01-2025	22:13:20.395	14121.984	96.664	22.028	163	0	OK	20-01-2025	22:13:20.395	14121.984	23.780	OK	20-01-2025	22:13:20.395	14121.984	1018	OK
20-01-2025	22:13:25.396	14126.985	96.409	22.057	163	0	OK	20-01-2025	22:13:25.396	14126.985	23.782	OK	20-01-2025	22:13:25.396	14126.985	1018	OK
20-01-2025	22:13:30.396	14131.984	96.478	22.049	163	0	OK	20-01-2025	22:13:30.396	14131.984	23.783	OK	20-01-2025	22:13:30.396	14131.984	1018	OK
20-01-2025	22:13:35.399	14136.987	96.289	22.070	163	0	OK	20-01-2025	22:13:35.399	14136.987	23.785	OK	20-01-2025	22:13:35.399	14136.987	1018	OK
20-01-2025	22:13:40.399	14141.987	96.236	22.076	163	0	OK	20-01-2025	22:13:40.399	14141.987	23.785	OK	20-01-2025	22:13:40.399	14141.987	1018	OK
20-01-2025	22:13:45.398	14146.986	96.138	22.086	164	0	OK	20-01-2025	22:13:45.398	14146.986	23.788	OK	20-01-2025	22:13:45.398	14146.986	1018	OK
20-01-2025	22:13:50.397	14151.985	95.950	22.109	164	0	OK	20-01-2025	22:13:50.397	14151.985	23.781	OK	20-01-2025	22:13:50.397	14151.985	1018	OK
20-01-2025	22:13:55.399	14156.987	95.894	22.115	164	0	OK	20-01-2025	22:13:55.399	14156.987	23.782	OK	20-01-2025	22:13:55.399	14156.987	1018	OK
20-01-2025	22:14:00.400	14161.988	95.813	22.124	164	1	OK	20-01-2025	22:14:00.400	14161.988	23.787	OK	20-01-2025	22:14:00.400	14161.988	1018	OK
20-01-2025	22:14:05.398	14166.986	95.730	22.134	164	1	OK	20-01-2025	22:14:05.398	14166.986	23.786	OK	20-01-2025	22:14:05.398	14166.986	1018	OK
20-01-2025	22:14:10.398	14171.986	95.648	22.143	164	0	OK	20-01-2025	22:14:10.398	14171.986	23.785	OK	20-01-2025	22:14:10.398	14171.986	1018	OK
20-01-2025	22:14:15.398	14176.986	95.486	22.161	164	1	OK	20-01-2025	22:14:15.398	14176.986	23.787	OK	20-01-2025	22:14:15.398	14176.986	1018	OK
20-01-2025	22:14:20.399	14181.987	95.406	22.170	164	0	OK	20-01-2025	22:14:20.399	14181.987	23.785	OK	20-01-2025	22:14:20.399	14181.987	1018	OK
20-01-2025	22:14:25.399	14186.987	95.374	22.174	164	1	OK	20-01-2025	22:14:25.399	14186.987	23.785	OK	20-01-2025	22:14:25.399	14186.987	1018	OK
20-01-2025	22:14:30.400	14191.989	95.183	22.196	165	0	OK	20-01-2025	22:14:30.400	14191.989	23.783	OK	20-01-2025	22:14:30.400	14191.989	1018	OK
20-01-2025	22:14:35.399	14196.987	95.079	22.208	165	0	OK	20-01-2025	22:14:35.399	14196.987	23.783	OK	20-01-2025	22:14:35.399	14196.987	1018	OK
20-01-2025	22:14:40.399	14201.987	94.981	22.219	165	0	OK	20-01-2025	22:14:40.399	14201.987	23.785	OK	20-01-2025	22:14:40.399	14201.987	1018	OK
20-01-2025	22:14:45.398	14206.986	94.821	22.238	165	0	OK	20-01-2025	22:14:45.398	14206.986	23.785	OK	20-01-2025	22:14:45.398	14206.986	1018	OK
20-01-2025	22:14:50.400	14211.989	94.667	22.256	165	0	OK	20-01-2025	22:14:50.400	14211.989	23.785	OK	20-01-2025	22:14:50.400	14211.989	1018	OK
20-01-2025	22:14:55.399	14216.987	94.645	22.258	165	0	OK	20-01-2025	22:14:55.399	14216.987	23.786	OK	20-01-2025	22:14:55.399	14216.987	1018	OK
20-01-2025	22:15:00.400	14221.989	94.418	22.285	165	0	OK	20-01-2025	22:15:00.400	14221.989	23.785	OK	20-01-2025	22:15:00.400	14221.989	1018	OK
20-01-2025	22:15:05.401	14226.989	94.310	22.297	165	0	OK	20-01-2025	22:15:05.401	14226.989	23.787	OK	20-01-2025	22:15:05.401	14226.989	1018	OK
20-01-2025	22:15:10.401	14231.989	94.299	22.298	165	0	OK	20-01-2025	22:15:10.401	14231.989	23.785	OK	20-01-2025	22:15:10.401	14231.989	1018	OK
20-01-2025	22:15:15.401	14236.990	94.196	22.311	166	1	OK	20-01-2025	22:15:15.401	14236.990	23.786	OK	20-01-2025	22:15:15.401	14236.990	1018	OK
20-01-2025	22:15:20.404	14241.992	94.132	22.318	166	0	OK	20-01-2025	22:15:20.404	14241.992	23.787	OK	20-01-2025	22:15:20.404	14241.992	1018	OK
20-01-2025	22:15:25.401	14246.989	94.012	22.333	166	0	OK	20-01-2025	22:15:25.401	14246.989	23.788	OK	20-01-2025	22:15:25.401	14246.989	1018	OK
20-01-2025	22:15:30.403	14251.991	93.769	22.360	166	0	OK	20-01-2025	22:15:30.403	14251.991	23.788	OK	20-01-2025	22:15:30.403	14251.991	1018	OK
20-01-2025	22:15:35.404	14256.992	93.795	22.358	166	0	OK	20-01-2025	22:15:35.404	14256.992	23.788	OK	20-01-2025	22:15:35.404	14256.992	1018	OK
20-01-2025	22:15:40.404	14261.992	93.675	22.372	166	0	OK	20-01-2025	22:15:40.404	14261.992	23.788	OK	20-01-2025	22:15:40.404	14261.992	1018	OK
20-01-2025	22:15:45.403	14266.991	93.531	22.388	166	0	OK	20-01-2025	22:15:45.403	14266.991	23.789	OK	20-01-2025	22:15:45.403	14266.991	1018	OK
20-01-2025	22:15:50.402	14271.990	93.438	22.400	166	0	OK	20-01-2025	22:15:50.402	14271.990	23.786	OK	20-01-2025	22:15:50.402	14271.990	1018	OK
20-01-2025	22:15:55.420	14277.008	93.325	22.412	166	0	OK	20-01-2025	22:15:55.420	14277.008	23.792	OK	20-01-2025	22:15:55.420	14277.008	1018	OK
20-01-2025	22:16:00.403	14281.991	93.275	22.418	167	0	OK	20-01-2025	22:16:00.403	14281.991	23.790	OK	20-01-2025	22:16:00.403	14281.991	1018	OK
20-01-2025	22:16:05.402	14286.990	93.220	22.425	167	0	OK	20-01-2025	22:16:05.402	14286.990	23.789	OK	20-01-2025	22:16:05.402	14286.990	1018	OK
20-01-2025	22:16:10.404	14291.992	93.083	22.441	167	0	OK	20-01-2025	22:16:10.404	14291.992	23.793	OK	20-01-2025	22:16:10.404	14291.992	1018	OK
20-01-2025	22:16:15.413	14297.001	92.966	22.455	167	0	OK	20-01-2025	22:16:15.413	14297.001	23.793	OK	20-01-2025	22:16:15.413	14297.001	1018	OK
20-01-2025	22:16:20.405	14301.993	92.800	22.474	167	0	OK	20-01-2025	22:16:20.405	14301.993	23.793	OK	20-01-2025	22:16:20.405	14301.993	1018	OK
20-01-2025	22:16:25.406	14306.994	92.665	22.491	167	0	OK	20-01-2025	22:16:25.406	14306.994	23.793	OK	20-01-2025	22:16:25.406	14306.994	1018	OK
20-01-2025	22:16:30.405	14311.993	92.537	22.506	167	0	OK	20-01-2025	22:16:30.405	14311.993	23.793	OK	20-01-2025	22:16:30.405	14311.993	1018	OK
20-01-2025	22:16:35.405	14316.993	92.364	22.527	167	0	OK	20-01-2025	22:16:35.405	14316.993	23.792	OK	20-01-2025	22:16:35.405	14316.993	1018	OK
20-01-2025	22:16:40.405	14321.993	92.361	22.527	167	0	OK	20-01-2025	22:16:40.405	14321.993	23.793	OK	20-01-2025	22:16:40.405	14321.993	1018	OK
20-01-2025	22:16:45.405	14326.993	92.300	22.534	168	0	OK	20-01-2025	22:16:45.405	14326.993	23.793	OK	20-01-2025	22:16:45.405	14326.993	1018	OK
20-01-2025	22:16:50.405	14331.993	92.112	22.557	168	0	OK	20-01-2025	22:16:50.405	14331.993	23.793	OK	20-01-2025	22:16:50.405	14331.993	1018	OK
20-01-2025	22:16:55.406	14336.994	91.949	22.576	168	0	OK	20-01-2025	22:16:55.406	14336.994	23.794	OK	20-01-2025	22:16:55.406	14336.994	1018	OK
20-01-2025	22:17:00.407	14341.996	91.910	22.581	168	0	OK	20-01-2025	22:17:00.407	14341.996	23.792	OK	20-01-2025	22:17:00.407	14341.996	1018	OK
20-01-2025	22:17:05.410	14346.998	91.877	22.585	168	0	OK	20-01-2025	22:17:05.410	14346.998	23.796	OK	20-01-2025	22:17:05.410	14346.998	1018	OK
20-01-2025	22:17:10.409	14351.997	91.724	22.603	168	0	OK	20-01-2025	22:17:10.409	14351.997	23.795	OK	20-01-2025	22:17:10.409	14351.997	1018	OK
20-01-2025	22:17:15.410	14356.998	91.542	22.625	168	0	OK	20-01-2025	22:17:15.410	14356.998	23.796	OK	20-01-2025	22:17:15.410	14356.998	1018	OK
20-01-2025	22:17:20.410	14361.998	91.559	22.622	168	0	OK	20-01-2025	22:17:20.410	14361.998	23.797	OK	20-01-2025	22:17:20.410	14361.998	1018	OK
20-01-2025	22:17:25.410	14366.998	91.372	22.645	168	0	OK	20-01-2025	22:17:25.410	14366.998	23.799	OK	20-01-2025	22:17:25.410	14366.998	1018	OK
20-01-2025	22:17:30.410	14371.998	91.340	22.649	169	0	OK	20-01-2025	22:17:30.410	14371.998	23.797	OK	20-01-2025	22:17:30.410	14371.998	1018	OK
20-01-2025	22:17:35.410	14376.998	91.296	22.655	169	0	OK	20-01-2025	22:17:35.410	14376.998	23.796	OK	20-01-2025	22:17:35.410	14376.998	1018	OK
20-01-2025	22:17:40.410	14381.998	91.045	22.685	169	0	OK	20-01-2025	22:17:40.410	14381.998	23.794	OK	20-01-2025	22:17:40.410	14381.998	1018	OK
20-01-2025	22:17:45.410	14386.998	91.041	22.686	169	0	OK	20-01-2025	22:17:45.410	14386.998	23.796	OK	20-01-2025	22:17:45.410	14386.998	1018	OK
20-01-2025	22:17:50.410	14391.998	92.844	22.469	167	0	OK	20-01-2025	22:17:50.410	14391.998	23.797	OK	20-01-2025	22:17:50.410	14391.998	1018	OK
20-01-2025	22:17:55.410	14396.998	94.416	22.284	166	0	OK	20-01-2025	22:17:55.410	14396.998	23.798	OK	20-01-2025	22:17:55.410	14396.998	1018	OK
20-01-2025	22:18:00.410	14401.998	94.809	22.239	165	0	OK	20-01-2025	22:18:00.410	14401.998	23.795	OK	20-01-2025	22:18:00.410	14401.998	1018	OK
20-01-2025	22:18:05.410	14406.998	95.268	22.186	165	0	OK	20-01-2025	22:18:05.410	14406.998	23.795	OK	20-01-2025	22:18:05.410	14406.998	1018	OK
20-01-2025	22:18:10.410	14411.998	95.791	22.125	164	0	OK	20-01-2025	22:18:10.410	14411.998	23.796	OK	20-01-2025	22:18:10.410	14411.998	1018	OK
20-01-2025	22:18:15.410	14416.998	96.168	22.082	164	0	OK	20-01-2025	22:18:15.410	14416.998	23.794	OK	20-01-2025	22:18:15.410	14416.998	1018	OK
20-01-2025	22:18:20.410	14421.998	96.471	22.048	164	0	OK	20-01-2025	22:18:20.410	14421.998	23.795	OK	20-01-2025	22:18:20.410	14421.998	1018	OK
20-01-2025	22:18:25.410	14426.998	96.547	22.039	164	0	OK	20-01-2025	22:18:25.410	14426.998	23.792	OK	20-01-2025	22:18:25.410	14426.998	1018	OK
20-01-2025	22:18:30.411	14431.999	96.701	22.022	163	0	OK	20-01-2025	22:18:30.411	14431.999	23.791	OK	20-01-2025	22:18:30.411	14431.999	1018	OK
20-01-2025	22:18:35.418	14437.006	96.874	22.003	163	0	OK	20-01-2025	22:18:35.418	14437.006	23.790	OK	20-01-2025	22:18:35.418	14437.006	1018	OK
20-01-2025	22:18:40.415	14442.003	97.075	21.979	163	1	OK	20-01-2025	22:18:40.415	14442.003	23.790	OK	20-01-2025	22:18:40.415	14442.003	1018	OK
20-01-2025	22:18:45.416	14447.004	97.199	21.966	163	1	OK	20-01-2025	22:18:45.416	14447.004	23.788	OK	20-01-2025	22:18:45.416	14447.004	1018	OK
20-01-2025	22:18:50.417	14452.005	97.195	21.966	163	0	OK	20-01-2025	22:18:50.417	14452.005	23.793	OK	20-01-2025	22:18:50.417	14452.005	1018	OK
20-01-2025	22:18:55.416	14457.004	97.248	21.960	163	1	OK	20-01-2025	22:18:55.416	14457.004	23.791	OK	20-01-2025	22:18:55.416	14457.004	1018	OK
20-01-2025	22:19:00.416	14462.004	97.355	21.948	163	0	OK	20-01-2025	22:19:00.416	14462.004	23.790	OK	20-01-2025	22:19:00.416	14462.004	1018	OK
20-01-2025	22:19:05.418	14467.006	97.250	21.960	163	0	OK	20-01-2025	22:19:05.418	14467.006	23.788	OK	20-01-2025	22:19:05.418	14467.006	1018	OK
20-01-2025	22:19:10.416	14472.004	97.432	21.940	163	0	OK	20-01-2025	22:19:10.416	14472.004	23.790	OK	20-01-2025	22:19:10.416	14472.004	1018	OK
20-01-2025	22:19:15.418	14477.006	97.387	21.945	163	0	OK	20-01-2025	22:19:15.418	14477.006	23.788	OK	20-01-2025	22:19:15.418	14477.006	1018	OK
20-01-2025	22:19:20.418	14482.006	97.455	21.937	163	1	OK	20-01-2025	22:19:20.418	14482.006	23.789	OK	20-01-2025	22:19:20.418	14482.006	1018	OK
20-01-2025	22:19:25.418	14487.006	97.556	21.926	163	0	OK	20-01-2025	22:19:25.418	14487.006	23.787	OK	20-01-2025	22:19:25.418	14487.006	1018	OK
20-01-2025	22:19:30.419	14492.008	97.497	21.932	163	0	OK	20-01-2025	22:19:30.419	14492.008	23.783	OK	20-01-2025	22:19:30.419	14492.008	1019	OK
20-01-2025	22:19:35.419	14497.007	97.522	21.930	163	0	OK	20-01-2025	22:19:35.419	14497.007	23.784	OK	20-01-2025	22:19:35.419	14497.007	1018	OK
20-01-2025	22:19:40.420	14502.008	97.572	21.924	163	0	OK	20-01-2025	22:19:40.420	14502.008	23.785	OK	20-01-2025	22:19:40.420	14502.008	1018	OK
20-01-2025	22:19:45.420	14507.008	97.511	21.931	163	0	OK	20-01-2025	22:19:45.420	14507.008	23.785	OK	20-01-2025	22:19:45.420	14507.008	1018	OK
20-01-2025	22:19:50.420	14512.008	97.562	21.925	163	0	OK	20-01-2025	22:19:50.420	14512.008	23.786	OK	20-01-2025	22:19:50.420	14512.008	1018	OK
20-01-2025	22:19:55.421	14517.009	97.546	21.927	163	1	OK	20-01-2025	22:19:55.421	14517.009	23.787	OK	20-01-2025	22:19:55.421	14517.009	1018	OK
20-01-2025	22:20:00.421	14522.009	97.552	21.926	163	0	OK	20-01-2025	22:20:00.421	14522.009	23.788	OK	20-01-2025	22:20:00.421	14522.009	1018	OK
20-01-2025	22:20:05.421	14527.009	97.643	21.916	163	0	OK	20-01-2025	22:20:05.421	14527.009	23.787	OK	20-01-2025	22:20:05.421	14527.009	1018	OK
20-01-2025	22:20:10.421	14532.009	97.506	21.932	163	0	OK	20-01-2025	22:20:10.421	14532.009	23.785	OK	20-01-2025	22:20:10.421	14532.009	1018	OK
20-01-2025	22:20:15.421	14537.009	97.696	21.910	163	0	OK	20-01-2025	22:20:15.421	14537.009	23.786	OK	20-01-2025	22:20:15.421	14537.009	1018	OK
20-01-2025	22:20:20.421	14542.009	97.579	21.923	163	0	OK	20-01-2025	22:20:20.421	14542.009	23.788	OK	20-01-2025	22:20:20.421	14542.009	1018	OK
20-01-2025	22:20:25.421	14547.010	97.566	21.925	163	0	OK	20-01-2025	22:20:25.421	14547.010	23.786	OK	20-01-2025	22:20:25.421	14547.010	1018	OK
20-01-2025	22:20:30.421	14552.009	97.638	21.917	163	0	OK	20-01-2025	22:20:30.421	14552.009	23.786	OK	20-01-2025	22:20:30.421	14552.009	1018	OK
20-01-2025	22:20:35.423	14557.011	97.584	21.922	163	0	OK	20-01-2025	22:20:35.423	14557.011	23.787	OK	20-01-2025	22:20:35.423	14557.011	1018	OK
20-01-2025	22:20:40.422	14562.010	97.525	21.929	163	1	OK	20-01-2025	22:20:40.422	14562.010	23.788	OK	20-01-2025	22:20:40.422	14562.010	1018	OK
20-01-2025	22:20:45.423	14567.011	97.643	21.916	163	1	OK	20-01-2025	22:20:45.423	14567.011	23.788	OK	20-01-2025	22:20:45.423	14567.011	1018	OK
20-01-2025	22:20:50.424	14572.012	97.707	21.908	163	1	OK	20-01-2025	22:20:50.424	14572.012	23.788	OK	20-01-2025	22:20:50.424	14572.012	1019	OK
20-01-2025	22:20:55.425	14577.013	97.606	21.920	163	0	OK	20-01-2025	22:20:55.425	14577.013	23.788	OK	20-01-2025	22:20:55.425	14577.013	1018	OK
20-01-2025	22:21:00.426	14582.014	97.584	21.922	163	1	OK	20-01-2025	22:21:00.426	14582.014	23.785	OK	20-01-2025	22:21:00.426	14582.014	1019	OK
20-01-2025	22:21:05.426	14587.014	97.622	21.918	163	0	OK	20-01-2025	22:21:05.426	14587.014	23.786	OK	20-01-2025	22:21:05.426	14587.014	1018	OK
20-01-2025	22:21:10.427	14592.015	97.679	21.911	163	0	OK	20-01-2025	22:21:10.427	14592.015	23.788	OK	20-01-2025	22:21:10.427	14592.015	1019	OK
20-01-2025	22:21:15.428	14597.017	97.598	21.921	163	0	OK	20-01-2025	22:21:15.428	14597.017	23.785	OK	20-01-2025	22:21:15.428	14597.017	1018	OK
20-01-2025	22:21:20.428	14602.017	97.704	21.909	163	0	OK	20-01-2025	22:21:20.428	14602.017	23.789	OK	20-01-2025	22:21:20.428	14602.017	1018	OK
20-01-2025	22:21:25.429	14607.017	97.630	21.917	163	0	OK	20-01-2025	22:21:25.429	14607.017	23.791	OK	20-01-2025	22:21:25.429	14607.017	1018	OK
20-01-2025	22:21:30.429	14612.017	97.677	21.912	163	0	OK	20-01-2025	22:21:30.429	14612.017	23.790	OK	20-01-2025	22:21:30.429	14612.017	1018	OK
20-01-2025	22:21:35.429	14617.017	97.577	21.923	163	0	OK	20-01-2025	22:21:35.429	14617.017	23.788	OK	20-01-2025	22:21:35.429	14617.017	1018	OK
20-01-2025	22:21:40.430	14622.018	97.633	21.917	163	0	OK	20-01-2025	22:21:40.430	14622.018	23.791	OK	20-01-2025	22:21:40.430	14622.018	1018	OK
20-01-2025	22:21:45.429	14627.017	97.550	21.926	163	0	OK	20-01-2025	22:21:45.429	14627.017	23.790	OK	20-01-2025	22:21:45.429	14627.017	1018	OK
20-01-2025	22:21:50.429	14632.017	97.637	21.917	163	0	OK	20-01-2025	22:21:50.429	14632.017	23.788	OK	20-01-2025	22:21:50.429	14632.017	1018	OK
20-01-2025	22:21:55.429	14637.017	97.634	21.916	163	0	OK	20-01-2025	22:21:55.429	14637.017	23.790	OK	20-01-2025	22:21:55.429	14637.017	1019	OK
20-01-2025	22:22:00.430	14642.018	97.742	21.905	163	0	OK	20-01-2025	22:22:00.430	14642.018	23.786	OK	20-01-2025	22:22:00.430	14642.018	1018	OK
20-01-2025	22:22:05.430	14647.018	97.604	21.920	163	1	OK	20-01-2025	22:22:05.430	14647.018	23.788	OK	20-01-2025	22:22:05.430	14647.018	1018	OK
