#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING 02 B [B] FSO2-C4 SN:24E144015D64AC82 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.4] - Oxygen Sensor - XA7-511-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2025-01-20	2024-11-27	21.722866	50.913000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.046997	23.929869	100.000000	23.205000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.4 Main]	Time [B Ch.4 Main]	 dt (s) [B Ch.4 Main]	Oxygen (%air sat.) [B Ch.4 Main]	dphi (°) [B Ch.4 Main]	Signal Intensity (mV) [B Ch.4 Main]	Ambient Light (mV) [B Ch.4 Main]	Status [B Ch.4 Main]	Date [B Ch.4 CompT]	Time [B Ch.4 CompT]	 dt (s) [B Ch.4 CompT]	Sample Temp. (°C) [B Ch.4 CompT]	Status [B Ch.4 CompT]	Date [B Ch.4 CompP]	Time [B Ch.4 CompP]	 dt (s) [B Ch.4 CompP]	Pressure (mbar) [B Ch.4 CompP]	Status [B Ch.4 CompP]
20-01-2025	19:45:34.745	5256.333	99.150	21.844	267	0	OK	20-01-2025	19:45:34.745	5256.333	23.565	OK	20-01-2025	19:45:34.745	5256.333	1018	OK
20-01-2025	19:45:39.745	5261.333	99.146	21.844	267	0	OK	20-01-2025	19:45:39.745	5261.333	23.562	OK	20-01-2025	19:45:39.745	5261.333	1018	OK
20-01-2025	19:45:44.745	5266.333	99.076	21.852	267	0	OK	20-01-2025	19:45:44.745	5266.333	23.564	OK	20-01-2025	19:45:44.745	5266.333	1018	OK
20-01-2025	19:45:49.745	5271.333	99.140	21.845	267	0	OK	20-01-2025	19:45:49.745	5271.333	23.564	OK	20-01-2025	19:45:49.745	5271.333	1018	OK
20-01-2025	19:45:54.746	5276.334	99.088	21.850	267	0	OK	20-01-2025	19:45:54.746	5276.334	23.567	OK	20-01-2025	19:45:54.746	5276.334	1018	OK
20-01-2025	19:45:59.745	5281.333	99.119	21.847	267	0	OK	20-01-2025	19:45:59.745	5281.333	23.561	OK	20-01-2025	19:45:59.745	5281.333	1018	OK
20-01-2025	19:46:04.746	5286.334	99.074	21.852	267	0	OK	20-01-2025	19:46:04.746	5286.334	23.564	OK	20-01-2025	19:46:04.746	5286.334	1018	OK
20-01-2025	19:46:09.745	5291.334	99.069	21.852	267	0	OK	20-01-2025	19:46:09.745	5291.334	23.565	OK	20-01-2025	19:46:09.745	5291.334	1018	OK
20-01-2025	19:46:14.745	5296.333	99.010	21.859	267	0	OK	20-01-2025	19:46:14.745	5296.333	23.563	OK	20-01-2025	19:46:14.745	5296.333	1018	OK
20-01-2025	19:46:19.747	5301.335	99.091	21.850	267	0	OK	20-01-2025	19:46:19.747	5301.335	23.563	OK	20-01-2025	19:46:19.747	5301.335	1018	OK
20-01-2025	19:46:24.747	5306.335	99.059	21.854	267	0	OK	20-01-2025	19:46:24.747	5306.335	23.561	OK	20-01-2025	19:46:24.747	5306.335	1018	OK
20-01-2025	19:46:29.747	5311.335	99.080	21.852	267	0	OK	20-01-2025	19:46:29.747	5311.335	23.556	OK	20-01-2025	19:46:29.747	5311.335	1018	OK
20-01-2025	19:46:34.748	5316.336	99.144	21.846	268	0	OK	20-01-2025	19:46:34.748	5316.336	23.558	OK	20-01-2025	19:46:34.748	5316.336	1018	OK
20-01-2025	19:46:39.747	5321.335	99.105	21.850	268	0	OK	20-01-2025	19:46:39.747	5321.335	23.555	OK	20-01-2025	19:46:39.747	5321.335	1018	OK
20-01-2025	19:46:44.749	5326.337	99.015	21.860	268	0	OK	20-01-2025	19:46:44.749	5326.337	23.553	OK	20-01-2025	19:46:44.749	5326.337	1018	OK
20-01-2025	19:46:49.749	5331.337	99.161	21.843	268	1	OK	20-01-2025	19:46:49.749	5331.337	23.553	OK	20-01-2025	19:46:49.749	5331.337	1018	OK
20-01-2025	19:46:54.749	5336.337	99.173	21.842	268	0	OK	20-01-2025	19:46:54.749	5336.337	23.553	OK	20-01-2025	19:46:54.749	5336.337	1018	OK
20-01-2025	19:46:59.751	5341.339	99.046	21.856	268	0	OK	20-01-2025	19:46:59.751	5341.339	23.551	OK	20-01-2025	19:46:59.751	5341.339	1018	OK
20-01-2025	19:47:04.748	5346.336	99.057	21.856	268	0	OK	20-01-2025	19:47:04.748	5346.336	23.548	OK	20-01-2025	19:47:04.748	5346.336	1018	OK
20-01-2025	19:47:09.749	5351.337	98.998	21.862	268	0	OK	20-01-2025	19:47:09.749	5351.337	23.545	OK	20-01-2025	19:47:09.749	5351.337	1018	OK
20-01-2025	19:47:14.749	5356.337	99.036	21.859	268	0	OK	20-01-2025	19:47:14.749	5356.337	23.544	OK	20-01-2025	19:47:14.749	5356.337	1018	OK
20-01-2025	19:47:19.750	5361.338	99.015	21.860	268	1	OK	20-01-2025	19:47:19.750	5361.338	23.547	OK	20-01-2025	19:47:19.750	5361.338	1018	OK
20-01-2025	19:47:24.750	5366.338	99.062	21.855	268	1	OK	20-01-2025	19:47:24.750	5366.338	23.546	OK	20-01-2025	19:47:24.750	5366.338	1018	OK
20-01-2025	19:47:29.753	5371.341	99.079	21.853	268	0	OK	20-01-2025	19:47:29.753	5371.341	23.549	OK	20-01-2025	19:47:29.753	5371.341	1018	OK
20-01-2025	19:47:34.751	5376.339	99.081	21.852	268	0	OK	20-01-2025	19:47:34.751	5376.339	23.543	OK	20-01-2025	19:47:34.751	5376.339	1018	OK
20-01-2025	19:47:39.752	5381.340	99.062	21.854	268	0	OK	20-01-2025	19:47:39.752	5381.340	23.547	OK	20-01-2025	19:47:39.752	5381.340	1018	OK
20-01-2025	19:47:44.752	5386.340	99.060	21.855	268	0	OK	20-01-2025	19:47:44.752	5386.340	23.544	OK	20-01-2025	19:47:44.752	5386.340	1018	OK
20-01-2025	19:47:49.752	5391.340	99.044	21.857	268	0	OK	20-01-2025	19:47:49.752	5391.340	23.546	OK	20-01-2025	19:47:49.752	5391.340	1018	OK
20-01-2025	19:47:54.754	5396.342	99.150	21.845	268	0	OK	20-01-2025	19:47:54.754	5396.342	23.546	OK	20-01-2025	19:47:54.754	5396.342	1018	OK
20-01-2025	19:47:59.753	5401.341	98.998	21.862	268	0	OK	20-01-2025	19:47:59.753	5401.341	23.548	OK	20-01-2025	19:47:59.753	5401.341	1018	OK
20-01-2025	19:48:04.754	5406.342	99.089	21.852	268	0	OK	20-01-2025	19:48:04.754	5406.342	23.545	OK	20-01-2025	19:48:04.754	5406.342	1018	OK
20-01-2025	19:48:09.755	5411.343	99.087	21.852	268	0	OK	20-01-2025	19:48:09.755	5411.343	23.545	OK	20-01-2025	19:48:09.755	5411.343	1018	OK
20-01-2025	19:48:14.753	5416.342	99.205	21.839	268	0	OK	20-01-2025	19:48:14.753	5416.342	23.547	OK	20-01-2025	19:48:14.753	5416.342	1018	OK
20-01-2025	19:48:19.754	5421.342	99.023	21.859	268	0	OK	20-01-2025	19:48:19.754	5421.342	23.546	OK	20-01-2025	19:48:19.754	5421.342	1018	OK
20-01-2025	19:48:24.755	5426.343	99.172	21.842	268	0	OK	20-01-2025	19:48:24.755	5426.343	23.548	OK	20-01-2025	19:48:24.755	5426.343	1018	OK
20-01-2025	19:48:29.756	5431.344	98.970	21.865	268	0	OK	20-01-2025	19:48:29.756	5431.344	23.547	OK	20-01-2025	19:48:29.756	5431.344	1018	OK
20-01-2025	19:48:34.753	5436.341	99.052	21.855	268	0	OK	20-01-2025	19:48:34.753	5436.341	23.545	OK	20-01-2025	19:48:34.753	5436.341	1018	OK
20-01-2025	19:48:39.754	5441.342	99.073	21.854	268	0	OK	20-01-2025	19:48:39.754	5441.342	23.547	OK	20-01-2025	19:48:39.754	5441.342	1018	OK
20-01-2025	19:48:44.754	5446.342	99.092	21.851	268	1	OK	20-01-2025	19:48:44.754	5446.342	23.547	OK	20-01-2025	19:48:44.754	5446.342	1018	OK
20-01-2025	19:48:49.755	5451.343	99.105	21.850	268	0	OK	20-01-2025	19:48:49.755	5451.343	23.546	OK	20-01-2025	19:48:49.755	5451.343	1018	OK
20-01-2025	19:48:54.754	5456.342	99.185	21.841	268	0	OK	20-01-2025	19:48:54.754	5456.342	23.547	OK	20-01-2025	19:48:54.754	5456.342	1018	OK
20-01-2025	19:48:59.755	5461.343	99.034	21.858	268	0	OK	20-01-2025	19:48:59.755	5461.343	23.547	OK	20-01-2025	19:48:59.755	5461.343	1018	OK
20-01-2025	19:49:04.754	5466.342	99.036	21.858	268	0	OK	20-01-2025	19:49:04.754	5466.342	23.544	OK	20-01-2025	19:49:04.754	5466.342	1018	OK
20-01-2025	19:49:09.754	5471.342	99.117	21.849	268	0	OK	20-01-2025	19:49:09.754	5471.342	23.547	OK	20-01-2025	19:49:09.754	5471.342	1018	OK
20-01-2025	19:49:14.756	5476.344	99.087	21.852	268	0	OK	20-01-2025	19:49:14.756	5476.344	23.547	OK	20-01-2025	19:49:14.756	5476.344	1018	OK
20-01-2025	19:49:19.755	5481.343	99.087	21.852	268	0	OK	20-01-2025	19:49:19.755	5481.343	23.546	OK	20-01-2025	19:49:19.755	5481.343	1018	OK
20-01-2025	19:49:24.754	5486.342	99.041	21.856	268	0	OK	20-01-2025	19:49:24.754	5486.342	23.549	OK	20-01-2025	19:49:24.754	5486.342	1018	OK
20-01-2025	19:49:29.754	5491.342	99.069	21.854	268	0	OK	20-01-2025	19:49:29.754	5491.342	23.548	OK	20-01-2025	19:49:29.754	5491.342	1018	OK
20-01-2025	19:49:34.754	5496.342	99.089	21.851	269	0	OK	20-01-2025	19:49:34.754	5496.342	23.546	OK	20-01-2025	19:49:34.754	5496.342	1018	OK
20-01-2025	19:49:39.762	5501.350	99.175	21.841	268	0	OK	20-01-2025	19:49:39.762	5501.350	23.546	OK	20-01-2025	19:49:39.762	5501.350	1018	OK
20-01-2025	19:49:44.756	5506.344	99.009	21.860	269	0	OK	20-01-2025	19:49:44.756	5506.344	23.548	OK	20-01-2025	19:49:44.756	5506.344	1018	OK
20-01-2025	19:49:49.756	5511.344	99.005	21.861	268	0	OK	20-01-2025	19:49:49.756	5511.344	23.547	OK	20-01-2025	19:49:49.756	5511.344	1018	OK
20-01-2025	19:49:54.758	5516.346	99.089	21.851	269	0	OK	20-01-2025	19:49:54.758	5516.346	23.546	OK	20-01-2025	19:49:54.758	5516.346	1018	OK
20-01-2025	19:49:59.758	5521.346	99.106	21.850	269	0	OK	20-01-2025	19:49:59.758	5521.346	23.547	OK	20-01-2025	19:49:59.758	5521.346	1018	OK
20-01-2025	19:50:04.758	5526.346	99.150	21.845	268	0	OK	20-01-2025	19:50:04.758	5526.346	23.548	OK	20-01-2025	19:50:04.758	5526.346	1018	OK
20-01-2025	19:50:09.758	5531.346	99.100	21.849	269	0	OK	20-01-2025	19:50:09.758	5531.346	23.549	OK	20-01-2025	19:50:09.758	5531.346	1018	OK
20-01-2025	19:50:14.760	5536.348	99.115	21.848	269	0	OK	20-01-2025	19:50:14.760	5536.348	23.548	OK	20-01-2025	19:50:14.760	5536.348	1018	OK
20-01-2025	19:50:19.759	5541.347	99.050	21.855	269	0	OK	20-01-2025	19:50:19.759	5541.347	23.550	OK	20-01-2025	19:50:19.759	5541.347	1018	OK
20-01-2025	19:50:24.760	5546.348	99.140	21.845	269	0	OK	20-01-2025	19:50:24.760	5546.348	23.548	OK	20-01-2025	19:50:24.760	5546.348	1018	OK
20-01-2025	19:50:29.760	5551.348	99.094	21.850	268	0	OK	20-01-2025	19:50:29.760	5551.348	23.553	OK	20-01-2025	19:50:29.760	5551.348	1018	OK
20-01-2025	19:50:34.760	5556.348	99.183	21.840	269	0	OK	20-01-2025	19:50:34.760	5556.348	23.550	OK	20-01-2025	19:50:34.760	5556.348	1018	OK
20-01-2025	19:50:39.763	5561.351	99.191	21.840	268	0	OK	20-01-2025	19:50:39.763	5561.351	23.551	OK	20-01-2025	19:50:39.763	5561.351	1018	OK
20-01-2025	19:50:44.763	5566.352	99.217	21.838	268	0	OK	20-01-2025	19:50:44.763	5566.352	23.546	OK	20-01-2025	19:50:44.763	5566.352	1018	OK
20-01-2025	19:50:49.764	5571.353	99.213	21.838	268	0	OK	20-01-2025	19:50:49.764	5571.353	23.549	OK	20-01-2025	19:50:49.764	5571.353	1018	OK
20-01-2025	19:50:54.764	5576.352	99.278	21.829	268	0	OK	20-01-2025	19:50:54.764	5576.352	23.551	OK	20-01-2025	19:50:54.764	5576.352	1018	OK
20-01-2025	19:50:59.763	5581.351	99.191	21.840	268	0	OK	20-01-2025	19:50:59.763	5581.351	23.550	OK	20-01-2025	19:50:59.763	5581.351	1018	OK
20-01-2025	19:51:04.764	5586.352	99.375	21.819	268	0	OK	20-01-2025	19:51:04.764	5586.352	23.555	OK	20-01-2025	19:51:04.764	5586.352	1018	OK
20-01-2025	19:51:09.764	5591.352	99.265	21.831	268	0	OK	20-01-2025	19:51:09.764	5591.352	23.552	OK	20-01-2025	19:51:09.764	5591.352	1018	OK
20-01-2025	19:51:14.764	5596.352	99.407	21.815	268	0	OK	20-01-2025	19:51:14.764	5596.352	23.553	OK	20-01-2025	19:51:14.764	5596.352	1018	OK
20-01-2025	19:51:19.763	5601.352	99.346	21.822	268	0	OK	20-01-2025	19:51:19.763	5601.352	23.552	OK	20-01-2025	19:51:19.763	5601.352	1018	OK
20-01-2025	19:51:24.766	5606.354	99.425	21.813	268	0	OK	20-01-2025	19:51:24.766	5606.354	23.554	OK	20-01-2025	19:51:24.766	5606.354	1018	OK
20-01-2025	19:51:29.765	5611.353	99.360	21.820	268	0	OK	20-01-2025	19:51:29.765	5611.353	23.556	OK	20-01-2025	19:51:29.765	5611.353	1018	OK
20-01-2025	19:51:34.767	5616.355	99.393	21.817	268	1	OK	20-01-2025	19:51:34.767	5616.355	23.554	OK	20-01-2025	19:51:34.767	5616.355	1018	OK
20-01-2025	19:51:39.768	5621.356	99.380	21.818	268	1	OK	20-01-2025	19:51:39.768	5621.356	23.553	OK	20-01-2025	19:51:39.768	5621.356	1018	OK
20-01-2025	19:51:44.768	5626.356	99.310	21.826	268	0	OK	20-01-2025	19:51:44.768	5626.356	23.556	OK	20-01-2025	19:51:44.768	5626.356	1018	OK
20-01-2025	19:51:49.768	5631.356	99.418	21.813	268	0	OK	20-01-2025	19:51:49.768	5631.356	23.557	OK	20-01-2025	19:51:49.768	5631.356	1018	OK
20-01-2025	19:51:54.767	5636.355	99.413	21.814	268	0	OK	20-01-2025	19:51:54.767	5636.355	23.558	OK	20-01-2025	19:51:54.767	5636.355	1018	OK
20-01-2025	19:51:59.768	5641.356	99.452	21.809	268	0	OK	20-01-2025	19:51:59.768	5641.356	23.560	OK	20-01-2025	19:51:59.768	5641.356	1018	OK
20-01-2025	19:52:04.767	5646.355	99.409	21.814	268	0	OK	20-01-2025	19:52:04.767	5646.355	23.560	OK	20-01-2025	19:52:04.767	5646.355	1018	OK
20-01-2025	19:52:09.768	5651.356	99.435	21.811	268	0	OK	20-01-2025	19:52:09.768	5651.356	23.565	OK	20-01-2025	19:52:09.768	5651.356	1018	OK
20-01-2025	19:52:14.768	5656.356	99.408	21.813	268	0	OK	20-01-2025	19:52:14.768	5656.356	23.562	OK	20-01-2025	19:52:14.768	5656.356	1018	OK
20-01-2025	19:52:19.768	5661.356	99.535	21.800	269	1	OK	20-01-2025	19:52:19.768	5661.356	23.561	OK	20-01-2025	19:52:19.768	5661.356	1018	OK
20-01-2025	19:52:24.768	5666.356	99.502	21.803	269	0	OK	20-01-2025	19:52:24.768	5666.356	23.563	OK	20-01-2025	19:52:24.768	5666.356	1018	OK
20-01-2025	19:52:29.769	5671.357	99.506	21.802	269	0	OK	20-01-2025	19:52:29.769	5671.357	23.565	OK	20-01-2025	19:52:29.769	5671.357	1018	OK
20-01-2025	19:52:34.770	5676.358	99.516	21.801	269	0	OK	20-01-2025	19:52:34.770	5676.358	23.566	OK	20-01-2025	19:52:34.770	5676.358	1018	OK
20-01-2025	19:52:39.770	5681.358	99.430	21.811	269	0	OK	20-01-2025	19:52:39.770	5681.358	23.563	OK	20-01-2025	19:52:39.770	5681.358	1018	OK
20-01-2025	19:52:44.770	5686.358	99.488	21.804	269	0	OK	20-01-2025	19:52:44.770	5686.358	23.565	OK	20-01-2025	19:52:44.770	5686.358	1018	OK
20-01-2025	19:52:49.771	5691.359	99.480	21.805	268	0	OK	20-01-2025	19:52:49.771	5691.359	23.568	OK	20-01-2025	19:52:49.771	5691.359	1018	OK
20-01-2025	19:52:54.772	5696.360	99.481	21.805	269	0	OK	20-01-2025	19:52:54.772	5696.360	23.563	OK	20-01-2025	19:52:54.772	5696.360	1018	OK
20-01-2025	19:52:59.773	5701.361	99.496	21.803	269	0	OK	20-01-2025	19:52:59.773	5701.361	23.567	OK	20-01-2025	19:52:59.773	5701.361	1018	OK
20-01-2025	19:53:04.773	5706.361	99.506	21.802	269	0	OK	20-01-2025	19:53:04.773	5706.361	23.565	OK	20-01-2025	19:53:04.773	5706.361	1018	OK
20-01-2025	19:53:09.773	5711.361	99.472	21.806	268	0	OK	20-01-2025	19:53:09.773	5711.361	23.566	OK	20-01-2025	19:53:09.773	5711.361	1018	OK
20-01-2025	19:53:14.773	5716.362	99.562	21.796	269	0	OK	20-01-2025	19:53:14.773	5716.362	23.570	OK	20-01-2025	19:53:14.773	5716.362	1018	OK
20-01-2025	19:53:19.774	5721.362	99.626	21.789	269	0	OK	20-01-2025	19:53:19.774	5721.362	23.566	OK	20-01-2025	19:53:19.774	5721.362	1018	OK
20-01-2025	19:53:24.774	5726.362	99.517	21.801	269	0	OK	20-01-2025	19:53:24.774	5726.362	23.564	OK	20-01-2025	19:53:24.774	5726.362	1018	OK
20-01-2025	19:53:29.774	5731.362	99.521	21.800	269	0	OK	20-01-2025	19:53:29.774	5731.362	23.570	OK	20-01-2025	19:53:29.774	5731.362	1018	OK
20-01-2025	19:53:34.775	5736.363	99.597	21.791	269	0	OK	20-01-2025	19:53:34.775	5736.363	23.569	OK	20-01-2025	19:53:34.775	5736.363	1018	OK
20-01-2025	19:53:39.776	5741.364	99.593	21.793	268	0	OK	20-01-2025	19:53:39.776	5741.364	23.567	OK	20-01-2025	19:53:39.776	5741.364	1018	OK
20-01-2025	19:53:44.777	5746.366	99.584	21.794	269	0	OK	20-01-2025	19:53:44.777	5746.366	23.565	OK	20-01-2025	19:53:44.777	5746.366	1018	OK
20-01-2025	19:53:49.777	5751.365	99.541	21.799	269	0	OK	20-01-2025	19:53:49.777	5751.365	23.567	OK	20-01-2025	19:53:49.777	5751.365	1018	OK
20-01-2025	19:53:54.778	5756.366	99.525	21.801	269	0	OK	20-01-2025	19:53:54.778	5756.366	23.570	OK	20-01-2025	19:53:54.778	5756.366	1018	OK
20-01-2025	19:53:59.778	5761.366	99.626	21.789	269	0	OK	20-01-2025	19:53:59.778	5761.366	23.572	OK	20-01-2025	19:53:59.778	5761.366	1018	OK
20-01-2025	19:54:04.778	5766.367	99.563	21.796	269	0	OK	20-01-2025	19:54:04.778	5766.367	23.570	OK	20-01-2025	19:54:04.778	5766.367	1018	OK
20-01-2025	19:54:09.779	5771.367	99.649	21.786	268	0	OK	20-01-2025	19:54:09.779	5771.367	23.571	OK	20-01-2025	19:54:09.779	5771.367	1018	OK
20-01-2025	19:54:14.780	5776.368	99.578	21.793	269	0	OK	20-01-2025	19:54:14.780	5776.368	23.571	OK	20-01-2025	19:54:14.780	5776.368	1018	OK
20-01-2025	19:54:19.781	5781.369	99.614	21.790	269	0	OK	20-01-2025	19:54:19.781	5781.369	23.568	OK	20-01-2025	19:54:19.781	5781.369	1018	OK
20-01-2025	19:54:24.780	5786.368	99.599	21.792	269	0	OK	20-01-2025	19:54:24.780	5786.368	23.570	OK	20-01-2025	19:54:24.780	5786.368	1018	OK
20-01-2025	19:54:29.780	5791.368	99.630	21.788	269	1	OK	20-01-2025	19:54:29.780	5791.368	23.572	OK	20-01-2025	19:54:29.780	5791.368	1018	OK
20-01-2025	19:54:34.781	5796.369	99.696	21.781	269	0	OK	20-01-2025	19:54:34.781	5796.369	23.571	OK	20-01-2025	19:54:34.781	5796.369	1018	OK
20-01-2025	19:54:39.781	5801.369	99.688	21.782	269	0	OK	20-01-2025	19:54:39.781	5801.369	23.574	OK	20-01-2025	19:54:39.781	5801.369	1018	OK
20-01-2025	19:54:44.781	5806.369	99.620	21.789	269	0	OK	20-01-2025	19:54:44.781	5806.369	23.572	OK	20-01-2025	19:54:44.781	5806.369	1018	OK
20-01-2025	19:54:49.781	5811.369	99.583	21.793	269	0	OK	20-01-2025	19:54:49.781	5811.369	23.567	OK	20-01-2025	19:54:49.781	5811.369	1018	OK
20-01-2025	19:54:54.782	5816.370	99.444	21.808	269	0	OK	20-01-2025	19:54:54.782	5816.370	23.573	OK	20-01-2025	19:54:54.782	5816.370	1018	OK
20-01-2025	19:54:59.782	5821.370	99.456	21.808	269	0	OK	20-01-2025	19:54:59.782	5821.370	23.569	OK	20-01-2025	19:54:59.782	5821.370	1018	OK
20-01-2025	19:55:04.782	5826.370	99.381	21.816	269	0	OK	20-01-2025	19:55:04.782	5826.370	23.571	OK	20-01-2025	19:55:04.782	5826.370	1018	OK
20-01-2025	19:55:09.782	5831.370	99.310	21.824	269	0	OK	20-01-2025	19:55:09.782	5831.370	23.565	OK	20-01-2025	19:55:09.782	5831.370	1018	OK
20-01-2025	19:55:14.782	5836.370	99.235	21.832	269	0	OK	20-01-2025	19:55:14.782	5836.370	23.567	OK	20-01-2025	19:55:14.782	5836.370	1018	OK
20-01-2025	19:55:19.782	5841.370	99.226	21.833	269	0	OK	20-01-2025	19:55:19.782	5841.370	23.566	OK	20-01-2025	19:55:19.782	5841.370	1018	OK
20-01-2025	19:55:24.782	5846.370	99.108	21.847	269	1	OK	20-01-2025	19:55:24.782	5846.370	23.562	OK	20-01-2025	19:55:24.782	5846.370	1018	OK
20-01-2025	19:55:29.782	5851.370	99.197	21.838	269	0	OK	20-01-2025	19:55:29.782	5851.370	23.559	OK	20-01-2025	19:55:29.782	5851.370	1018	OK
20-01-2025	19:55:34.783	5856.371	99.127	21.845	269	0	OK	20-01-2025	19:55:34.783	5856.371	23.555	OK	20-01-2025	19:55:34.783	5856.371	1018	OK
20-01-2025	19:55:39.783	5861.371	99.179	21.840	270	0	OK	20-01-2025	19:55:39.783	5861.371	23.553	OK	20-01-2025	19:55:39.783	5861.371	1018	OK
20-01-2025	19:55:44.783	5866.371	99.098	21.849	270	0	OK	20-01-2025	19:55:44.783	5866.371	23.551	OK	20-01-2025	19:55:44.783	5866.371	1018	OK
20-01-2025	19:55:49.784	5871.372	99.035	21.856	270	0	OK	20-01-2025	19:55:49.784	5871.372	23.549	OK	20-01-2025	19:55:49.784	5871.372	1018	OK
20-01-2025	19:55:54.784	5876.372	99.036	21.857	270	0	OK	20-01-2025	19:55:54.784	5876.372	23.546	OK	20-01-2025	19:55:54.784	5876.372	1018	OK
20-01-2025	19:55:59.783	5881.371	99.087	21.851	270	0	OK	20-01-2025	19:55:59.783	5881.371	23.544	OK	20-01-2025	19:55:59.783	5881.371	1018	OK
20-01-2025	19:56:04.784	5886.372	99.053	21.855	270	0	OK	20-01-2025	19:56:04.784	5886.372	23.542	OK	20-01-2025	19:56:04.784	5886.372	1018	OK
20-01-2025	19:56:09.784	5891.372	99.012	21.860	270	0	OK	20-01-2025	19:56:09.784	5891.372	23.542	OK	20-01-2025	19:56:09.784	5891.372	1018	OK
20-01-2025	19:56:14.784	5896.372	99.030	21.858	270	0	OK	20-01-2025	19:56:14.784	5896.372	23.542	OK	20-01-2025	19:56:14.784	5896.372	1018	OK
20-01-2025	19:56:19.784	5901.372	98.911	21.871	270	0	OK	20-01-2025	19:56:19.784	5901.372	23.539	OK	20-01-2025	19:56:19.784	5901.372	1018	OK
20-01-2025	19:56:24.785	5906.373	99.006	21.861	270	0	OK	20-01-2025	19:56:24.785	5906.373	23.538	OK	20-01-2025	19:56:24.785	5906.373	1018	OK
20-01-2025	19:56:29.789	5911.377	98.986	21.863	270	0	OK	20-01-2025	19:56:29.789	5911.377	23.533	OK	20-01-2025	19:56:29.789	5911.377	1018	OK
20-01-2025	19:56:34.784	5916.373	98.944	21.869	270	0	OK	20-01-2025	19:56:34.784	5916.373	23.535	OK	20-01-2025	19:56:34.784	5916.373	1018	OK
20-01-2025	19:56:39.785	5921.373	99.077	21.853	270	0	OK	20-01-2025	19:56:39.785	5921.373	23.535	OK	20-01-2025	19:56:39.785	5921.373	1018	OK
20-01-2025	19:56:44.786	5926.374	98.962	21.866	270	0	OK	20-01-2025	19:56:44.786	5926.374	23.536	OK	20-01-2025	19:56:44.786	5926.374	1018	OK
20-01-2025	19:56:49.787	5931.375	98.943	21.868	270	1	OK	20-01-2025	19:56:49.787	5931.375	23.533	OK	20-01-2025	19:56:49.787	5931.375	1018	OK
20-01-2025	19:56:54.787	5936.375	98.995	21.864	270	1	OK	20-01-2025	19:56:54.787	5936.375	23.535	OK	20-01-2025	19:56:54.787	5936.375	1018	OK
20-01-2025	19:56:59.788	5941.376	99.046	21.857	270	0	OK	20-01-2025	19:56:59.788	5941.376	23.530	OK	20-01-2025	19:56:59.788	5941.376	1018	OK
20-01-2025	19:57:04.788	5946.376	98.964	21.866	270	0	OK	20-01-2025	19:57:04.788	5946.376	23.533	OK	20-01-2025	19:57:04.788	5946.376	1018	OK
20-01-2025	19:57:09.788	5951.376	98.960	21.866	270	0	OK	20-01-2025	19:57:09.788	5951.376	23.532	OK	20-01-2025	19:57:09.788	5951.376	1018	OK
20-01-2025	19:57:14.788	5956.376	98.930	21.869	270	0	OK	20-01-2025	19:57:14.788	5956.376	23.535	OK	20-01-2025	19:57:14.788	5956.376	1018	OK
20-01-2025	19:57:19.790	5961.378	99.016	21.860	270	0	OK	20-01-2025	19:57:19.790	5961.378	23.535	OK	20-01-2025	19:57:19.790	5961.378	1018	OK
